,0
MEASURE_ET_DC_SEC_S_Vg_at_I2_neg,0.11143526737578213
EBCR2_CD_2_EBCR_cd_etch,0.11053810990415514
MEASURE_ET_DC_SEC_Vg_min_ON,0.10954756778664887
CATHODE_ET_Probe_Number,0.10943623189814389
THIN_ET_TANR,0.1088317190296948
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_pos_FPSD3p2,0.10844399966299534
THIN_ET_DC_RF_Vbin_gs,0.10791643988341093
THIN_ET_DC_RD_Vboff,0.10773913934826851
MEASURE_ET_RF_Modeling_Delta_MAG_19G,0.10765859857201576
THIN_ET_Cap_C300,0.10713609866797924
MEASURE_ET_DC_SEC_S_Vg_at_I2_neg_FPSD3p2,0.10686570825055242
THIN_Measure2_Thickness_after_grinding,0.10673690028488636
MEASURE_ET_RF_Modeling_Cgs_err,0.10618260176852345
SIN_ET_DC_PIV_Idss_QP1,0.10360199958086014
MEASURE_ET_DC_SEC_S_Ids_max_norm_SD3p5,0.10339025943540037
CHRE_CD_Channel_recess_CD,0.10313367331400514
MEASURE_ET_F_AB,0.1030252599157393
MEASURE_ET_lkg_CapM1BRGM,0.10264800116419792
VIA_GaN_Height_Ni_height,0.10246182908304036
MEASURE_ET_DC_RF_Min_S21_Mag_L2180,0.10231872939039022
MEASURE_ET_sh_GA142_GN,0.10174898942932487
THIN_Measure4_Wafer_thickness_final,0.10119875171221793
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_pos_FPSD3p2,0.10113800829276443
CATHODE_ET_Rsh_cat_c2_OW_ST,0.10046899877488613
MEASURE_ET_DC_SEC_X_Vg_at_I3_pos_SD3p5,0.10027955239638686
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm,0.10012566926889122
THIN_ET_Ran_con_1_OW_CR,0.09977800026535988
SIN_Thickness1_RefractiveIndex,0.09918223973363638
FIN_Etch_Soft_Bias,0.09908201172947884
VIA_Etch_Via_etch_end_point_time,0.09907015692442656
FIC_ET_DC_RF_Vp_1,0.09581034304574132
FIC_ET_Ids_m2,0.0950222194660455
THIN_ET_R_400_HOR,0.09500680956989527
MEASURE_ET_DC_RF_Vdg_max_0p1,0.09473692218307406
OHMIC_ET_R314,0.09362294885795563
SIN_CAPACITOR_ThicknessGN1_SiN_Thickness,0.09352596011012793
MEASURE_ET_DC_RF_Vp_1,0.09280060231685638
THIN_ET_TFR_AB,0.0926905779633671
MEASURE_ET_Load_Pull_Vg,0.0925464074825868
MEASURE_ET_DC_RF_Ft_W,0.09197559987660497
SIN_GATE_ET_OHMC_GN,0.09193789877463132
MEASURE_ET_DC_SEC_X_Bin_FPSD3p2,0.09141913009807467
FIC_ET_G2_per_6K,0.09130717976950109
MEASURE_ET_C175pf,0.09066721028648317
TOPSIN_ET_KLV_F_AB_4u_FEMSO,0.09000081015983596
MEASURE_ET_DC_SEC_Vboff_1,0.08993713022209704
THIN_ET_DC_RF_Vg_max_Vd_0p1mA,0.08946600207127631
MEASURE_ET_Rsh_F_AB_2,0.08935260074213147
MEASURE_ET_RF_Modeling_Idss_W,0.08928191754966974
MEASURE_ET_DC_RD_Id_Vbon_min,0.08924672892317176
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg_SD3p5,0.08910274086520076
TOPSIN_ET_Vg_Vds_max,0.08892697002738714
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm_FPSD3p2,0.08776241960003972
TOPSIN_ET_sh_f_hr_23,0.08739427174441516
MEASURE_ET_DC_Big_Vds_max,0.08694427041336894
MEASURE_ET_RF_Modeling_Fmax_int,0.08646390913054347
MEASURE_ET_DC_Diode_S21_dB_rev_9p5,0.08627159893512726
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd3,0.08612563693895936
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_pos_SD3p5,0.0859728513751179
MEASURE_ET_DC_PIV_Gate_Lag_Idss,0.08577134599909186
THIN_ET_DC_RF_Vp_1,0.08519056858494878
SIN_GATE_ET_R414,0.08452431974001229
TFRP_ET_TF_AB_2,0.08166904677636921
METAL1_Height_Metal1_metal_thickness,0.08132617943920195
MEASURE_ET_DC_SEC_S_ChipStatus,0.08095289766788483
MEASURE_ET_DC_SEC_S_Ids_max_SD3p5,0.08078391919843853
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm_SD3p5,0.07896783971227705
GATE2_CD_330nm_Gate_Leg_Length,0.07894726062659174
TOPSIN_ET_Load_Pull_ID_comp_Last_mA,0.07834017160348594
SIN_Thickness2_SiN_Thickness,0.07735381042584777
MEASURE_ET_DC_SEC_X_Vboff_Id_SD3p5,0.0765928371110931
FIC_ET_R_f_hr_2,0.07641413016244769
MEASURE_ET_DC_SEC_S_Vg_at_I2_pos,0.07615340920165181
ANODE_CD_Anode_CD_litho,0.07613172847777605
MEASURE_ET_DC_SEC_X_Vboff_Id_plus_Ig_FPSD3p2,0.0755513000767678
MEASURE_ET_DC_RD_Vg_Vbon_max,0.07520447857677937
OHMIC_ET_OHMIC_conc,0.07516297022812068
TANR_M_Gauge_P_E_TaN,0.07509008073247969
MEASURE_ET_LT_SEC_Vg_Id_min_Vd7,0.07495841896161437
BRGM_ET_lkg_SY07_10,0.07482550293207169
TOPSIN_ET_DC_RF_n_gd,0.07464725081808865
MEASURE_ET_RF_Modeling_Vp_01_W,0.07392819970846176
SIN_ET_DC_PIV_Idss_QP3,0.07376219984143972
THIN_ET_DC_RF_Imax,0.07333918288350105
SIN_ThicknessGN2_SiN_Thickness,0.07307305000722408
SIN_GATE_ET_TR_1F,0.07095150917302817
TOPSIN_ET_C450pf,0.07080208044499159
TOPSIN_ET_DC_RF_Ids_m0p2,0.07049364876002073
ANODE_ET_Ran_con_3_OW_CR,0.07021112833172083
WIN_WIN_Alignment_WIN_to_FIN_Alignment,0.06992937042377889
TOPSIN_ET_Vg_gm_max,0.06992322159931064
SIN_GATE_ET_R214,0.06977021950297058
SIN_Thickness_RefractiveIndex,0.06966719997581095
TOPSIN_ET_Load_Pull_Pin_Cut,0.06947769923135638
SIN_ET_DC_RF_Vdg_max_0p1mA,0.06913532945327461
TOPSIN_ET_DC_SMALL_Vg_optt,0.06697846308816224
TFRP_ET_TF_AB_1,0.0666428895201534
TFRP_M_Gauge_P_E_Resistors,0.0663768604863435
SIN_GATE_ET_Ran_con_1,0.06637173052877188
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd7,0.06637122016400099
TOPSIN_ET_DC_PIV_Gate_Lag_0,0.06634117057546973
MEASURE_ET_RF_Modeling_Vd_stress,0.06613709218800068
MEASURE_ET_Vbkdn_C385pf,0.0656708488240838
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_neg,0.06449717003852129
ANODE_ET_C_AN_2,0.06394510809332132
MEASURE_ET_Load_Pull_PhL_meas,0.06359915994107723
SIN_GATE_ET_RGAN1,0.06342490063980222
TOPSIN_ET_DC_SMALL_Vg_max_Vd_0p1,0.06333450088277459
MEASURE_ET_Ids_m2,0.06308249942958355
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg_FPSD3p2,0.06276863627135754
MEASURE_ET_Load_Pull_Pout_W_last,0.06265632016584277
MEASURE_ET_DC_PIV_Ids1_QP2,0.062084399396553636
THIN_ET_R_4000_VER,0.06129061023239046
THIN_ET_HIRS,0.06077479897066951
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos,0.060254028998315334
MEASURE_ET_DC_SEC_X_ChipStatus,0.060001399368047714
SIN_ET_DC_RF_Vbin_gd,0.0599885992705822
OHMIC_ET_Ran_con_2,0.05970120057463646
TOPSIN_ET_GC_Igs,0.05879457946866751
MEASURE_ET_DC_SEC_S_Bin_FPSD3p2,0.05865578167140484
MEASURE_ET_Load_Pull_Id_SS,0.05819544033147395
MEASURE_ET_DC_RF_Vds_max_0p1,0.057349498849362135
MEASURE_ET_DC_PIV_Ids1_QP1,0.057179979514330626
SIN_ET_DC_RF_Vg_max_Vd_0p1mA,0.05613566015381366
TOPSIN_ET_C100C385pf,0.05561190005391836
MEASURE_ET_lkg_C300M1B,0.05559060163795948
SIN_GATE_ET_R314,0.0555123295634985
MEASURE_ET_DC_SMALL_Vbgd_0p1,0.05535989999771118
SIN_ET_DC_RF_Ids_m0p2,0.055308509268797934
MEASURE_ET_DC_SMALL_Idss,0.055066249798983335
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_pos,0.05451733944937587
FIC_ET_sh_f_hr_23,0.053663189290091395
MEASURE_ET_DC_RF_Vbon_max,0.05280044977553189
MEASURE_ET_C100C385pf,0.052191101014614105
THIN_ET_R114,0.05198495136573911
MEASURE_ET_RF_Modeling_Delta_S21_25G,0.05185225885361433
MEASURE_ET_C300FB,0.0511771512683481
MEASURE_ET_DC_RF_Idss,0.050942838890478015
THIN_Measure3GN_Thickness_after_etchback,0.050818199291825294
MEASURE_ET_DC_SEC_X_Vg_at_I2_pos_FPSD3p2,0.05074260011315346
FIC_ET_R_f_tn_3,0.0505871792556718
MEASURE_ET_Load_Pull_IG_comp_Last_uA,0.05053860042244196
TOPSIN_ET_OHMC_GN,0.05040190857835114
MEASURE_ET_Ran_con_3_OW_CR,0.050277079455554485
SIN_GATE_ET_Ran_con_3,0.04974595014937222
FIC_ET_DC_RF_Vds_max,0.04925025813281536
MEASURE_ET_sh_f_tn_23,0.04904320905916393
OHMIC_ET_Ran_con_3,0.04899123962968588
FIC_ET_R214,0.0487407511100173
MEASURE_ET_DC_RF_CF_S21_Ph_L2180,0.048740400932729244
MEASURE_ET_DC_RF_Vg_gm_max,0.048608959186822176
MEASURE_ET_DC_SEC_S_Id_at_Vboff_mA_mm,0.048308079363778234
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg1,0.04772417980711907
THIN_ET_C_CAT_2,0.046879329485818744
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg_FPSD3p2,0.04662664048373699
MEASURE_ET_DC_Big_Vdg_max,0.046218721428886056
MEASURE_ET_DC_SEC_Vds_max_ON,0.04589647054672241
MEASURE_ET_C100CapFICM1,0.04566719941794872
TOPSIN_ET_Cap2pf,0.045488301664590836
TOPSIN_ET_R_f_tn_2,0.04482259042561054
MEASURE_ET_Rc_an_ct2,0.04473239928483963
MEASURE_ET_DC_RF_CF_S22_Mag_L1018,0.044659798964858055
SIN_ET_DC_RF_Vdg_max,0.04463890986517072
MEASURE_ET_LT_SEC_Vg_Id_min_Vd3,0.0445907199755311
MEASURE_ET_DC_RF_Gm_max,0.04455430060625076
THIN_ET_DC_RF_Id_gm_max,0.04431010037660599
THIN_ET_lkg_70_at20V,0.04404190182685852
THIN_ET_TF_AB_3,0.043480439111590385
MEASURE_ET_DC_SEC_S_Vg_at_I3_pos_SD3p5,0.04268824029713869
GATE2_CD_310nm_Gate_Leg_Length,0.04257852979935706
MEASURE_ET_C_AN_2,0.042416210169903934
TOPSIN_ET_DC_SMALL_Vt_gd,0.04220862966030836
MEASURE_ET_DC_Big_Ids_m0p2,0.041280198842287064
THIN_ET_Rc_an_ct2,0.04102154029533267
THIN_ET_DC_RF_Vdg_max,0.04083183058537543
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_neg_FPSD3p2,0.04053194879088551
MEASURE_ET_DC_Big_Id_gm_max,0.04014049842953682
MEASURE_ET_DC_SEC_S_Bin_SD3p5,0.03951695025898516
MEASURE_ET_lkg_C300FB,0.03906980063766241
MEASURE_ET_DC_RD_Vbon_min,0.03894611028954387
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg,0.03852735017426312
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_pos_SD3p5,0.03769202984403819
MEASURE_ET_DC_RF_Min_S21_Mag_L1018,0.03751840069890022
MEASURE_ET_DC_RF_Vp_01_W,0.03739129938185215
TOPSIN_ET_DC_RF_Vg_max_Vd_0p1,0.03727552155032754
TOPSIN_ET_C100C175pf,0.03702920116484165
THIN_ET_DC_RF_n_gs,0.03695384017191827
MEASURE_ET_lkg_5,0.03657956188544631
MEASURE_ET_Rc_f_tn_23,0.03634765977039933
MEASURE_ET_RF_Modeling_Mag_i,0.0362639594823122
MEASURE_ET_DC_RF_Vg_optt,0.03606246970593929
MEASURE_ET_DC_PIV_Ids0_QP2,0.03558837925083935
FIC_ET_DC_RF_Gm_m0p2,0.03550750017166138
MEASURE_ET_C175pf_0,0.03548918943852186
MEASURE_ET_Rsh_TF_AB2,0.0353085994720459
MEASURE_ET_DC_SEC_X_Vp_0p7_mA_mm,0.035131100565195084
MEASURE_ET_DC_PIV_Gate_Lag_Imax,0.035027798265218735
MEASURE_ET_DC_RF_Vg_gm_max_W,0.034689899533987045
TOPSIN_ET_DC_RF_Vboff,0.034265090711414814
TOPSIN_ET_DC_SMALL_Vds_max_0p1,0.03422291949391365
MESA_ET_Vbkd,0.0339478999376297
MEASURE_ET_DC_RF2_MAG_35GHz,0.03276233922224492
MEASURE_ET_DC_SEC_X_Vboff_Id_plus_Ig,0.03237070143222809
THIN_ET_R_660_VER,0.03233137005008757
TOPSIN_ET_DC_SMALL_Gm_m0p2,0.03232229873538017
THIN_ET_F_AB,0.03112788964062929
THIN_ET_DC_RF_Vds_max,0.031094190198928118
OHMIC_ET_R214,0.030983700300566852
TOPSIN_ET_RGAN1,0.03081510029733181
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm,0.0308145503513515
MEASURE_ET_Ran_con_1_OW_CR,0.030297119054012
MEASURE_ET_Rc_OG142,0.02947023999877274
TOPSIN_ET_Cap2pf_0,0.02897310070693493
MEASURE_ET_RF_Modeling_Gds,0.02855397993698716
MEASURE_ET_RF_Modeling_Rgd_err,0.02846151008270681
MEASURE_ET_DC_SEC_S_Ids_max_FPSD3p2,0.028254910837858915
TOPSIN_ET_Cap1pf,0.027495089452713728
MEASURE_ET_DC_SMALL_Id_gm_max,0.027445169631391764
TOPSIN_ET_R114,0.027356630191206932
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos_FPSD3p2,0.027197400107979774
MEASURE_ET_LT_SEC_Ileak_m7V_mA_mm,0.02701356098987162
MEASURE_ET_DC_Stress_Vp_before,0.02690309938043356
MEASURE_ET_RF_Modeling_Rgd,0.026584979612380266
MEASURE_ET_TF_AB_1,0.026531450217589736
FIC_ET_R_f_hr_1,0.02644622977823019
THIN_ET_Rc_TF_AB_2,0.02611440047621727
FMESA_Height_Fmesa_Height,0.025771160377189517
MEASURE_ET_lkg_10,0.025683320127427578
MEASURE_ET_R_400_HOR,0.025334500358439982
VIA_GaN_Measure4GN_Final_GaN_thickness,0.025229979655705392
MEASURE_ET_DC_RF_Gm_0_W,0.025107099674642086
STREETS_Height_Backside_metal_thickness,0.02504956955090165
THIN_ET_sh_f_tn_23,0.025026559946127236
MEASURE_ET_DC_SEC_S_Vg_at_I3_neg_SD3p5,0.024954120512120426
SIN_ET_DC_RF_Id_gm_max,0.024816039251163602
FIC_ET_TANR,0.024809169583022594
GATE2_Thickness4_PMMA_PR_etch_thickness,0.024533980060368776
MEASURE_ET_DC_PIV_Drain_Lag_Imax,0.024214699864387512
MEASURE_ET_RF_Modeling_MAG_18,0.02391657023690641
MEASURE_ET_DC_SEC_Imax,0.023810389917343855
THIN_ET_DC_RF_Vp_01,0.023783150129020214
MEASURE_ET_R514,0.023140060482546687
MEASURE_ET_Rsh_cat_c2,0.02282470092177391
FIN_Etch_Hard_Bias,0.022377999499440193
MEASURE_ET_R114,0.022338279988616705
TOPSIN_ET_DC_SMALL_Gm_max,0.021878720493987203
TOPSIN_ET_CapM1BRGM,0.02187374932691455
SIN_ET_DC_RF_Vbgd_0p1,0.021520660258829594
TOPSIN_ET_R314,0.02150872931815684
MEASURE_ET_KLV_F_AB_4u,0.02115719998255372
TOPSIN_ET_R214,0.02106006955727935
MEASURE_ET_DC_SEC_S_Ron,0.02089807018637657
MEASURE_ET_DC_PIV_Drain_Lag_0,0.020835399627685547
MEASURE_ET_DC_SEC_S_Vg_at_I1_pos_SD3p5,0.02067549992352724
MEASURE_ET_lkg_C385pf,0.02064773952588439
MEASURE_ET_RF_Modeling_R_Gg,0.020628790138289332
SIN_ET_DC_PIV_Gate_Lag_Idss,0.020520800724625587
MEASURE_ET_DC_RF_CF_S12_Ph_L1002,0.020363699644804
MEASURE_ET_DC_RF_MAG_26GHz_W,0.02012647013179958
TOPSIN_ET_CapM1BRGM_0,0.019886690191924572
MEASURE_ET_RF_Modeling_Stress_time,0.019743380486033857
SIN_Thickness1_SiN_Thickness_1st,0.019465829827822745
MEASURE_ET_DC_RF_Id_gm_max,0.019384720362722874
THIN_ET_DC_RF_Gm_0,0.019039830192923546
MEASURE_ET_DC_RF_Freq_cut_L1002,0.019027400761842728
BRGM_ET_Rc_F_AB_2,0.019023900851607323
TOPSIN_ET_Load_Pull_Pout_Last,0.018653720384463668
FP2_Height2_FP2_Height2,0.01799033978022635
TOPSIN_ET_DC_SMALL_Vbgd_0p01,0.017727399244904518
MEASURE_ET_RF_Modeling_Rgs,0.017609310336411
THIN_Measure1GN_Thickness_after_bonding,0.017394270282238722
TOPSIN_ET_Load_Pull_Id_SS,0.017343100160360336
MEASURE_ET_RF_Modeling_Vp_1_W,0.017251500859856606
THIN_ET_Vk,0.01706747990101576
MEASURE_ET_RF_Modeling_S21_19G_Before,0.01693588006310165
BRGM_ET_i5021_3,0.016784239560365677
MEASURE_ET_RF_Modeling_L_Gg,0.016727780224755406
SIN_GATE_ET_Rsh_an_ct2,0.01654606987722218
FIC_ET_DC_RF_Id_gm_max,0.01647309958934784
MEASURE_ET_DC_Diode_D_leak_65V,0.016389849595725536
FIC_ET_C200S1,0.015076120151206851
MEASURE_ET_DC_Stress_Ig_max_before,0.0150460300501436
BRGM_Cd_Metal_BRGM_Final_metal_CD,0.014984239591285586
FIC_ET_DC_RF_Vg_optt3,0.014750130008906126
BRGM_ET_C100,0.014492659596726298
MEASURE_ET_C300M1B,0.014285099692642689
FIC_ET_Id_mAmm_at_Vd_cond,0.01428310014307499
THIN_ET_Rsh_an_ct2_OW_CR,0.01410997984930873
FIC_ET_DC_RF_Vg_optt1,0.013970430241897702
MEASURE_ET_DC_RF_MAG_35GHz,0.013808239717036486
MEASURE_ET_DC_SEC_X_Vboff_Id_plus_Ig_SD3p5,0.013706600293517113
OHMIC_ET_lkg_5,0.013561760075390339
MEASURE_ET_lkg_100,0.013520300388336182
MEASURE_ET_DC_RD_Vboff,0.013292939751408994
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1,0.01327040046453476
MEASURE_ET_DC_RF_MSG_10GHz,0.013214259874075651
SIN_GATE_ET_R514,0.013076020171865821
THIN_ET_DC_RF_Vdg_max_0p1mA,0.012667269678786397
TOPSIN_ET_DC_RF_Vbgd1,0.012583659961819649
BPLATE_Height_BPLATE_metal_thickness,0.012538829818367958
MEASURE_ET_DC_RF_CF_S12_Ph_L2180,0.012360669672489166
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_neg_FPSD3p2,0.01219524978660047
TOPSIN_ET_C300pf,0.01218040008097887
MEASURE_ET_DC_RF_CF_S12_Mag_L1018,0.011931109707802534
TOPSIN_ET_I_5,0.011155080050230026
MEASURE_ET_DC_Big_Vp_1,0.010855699889361858
TOPSIN_ET_lkg_Cap2,0.010591109981760383
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_first_SD3p5,0.01058110035955906
BRGM_ET_C300_0,0.010367750190198421
ANODE_ET_C_AN_2_OW_CR,0.010331030003726482
MEASURE_ET_RF_Modeling_Vg_Stress,0.010109840193763375
MEASURE_ET_DC_RF_CF_S22_Mag_L1002,0.01002868008799851
MEASURE_ET_lkg_100_at20V,0.009916620329022408
MEASURE_ET_DC_RD_Vboff_ON,0.00961351953446865
MEASURE_ET_DC_SEC_Gm_0,0.009530110051855445
TOPSIN_ET_lkg_SY8_80,0.00925632007420063
MEASURE_ET_DC_Diode_S21_dB_forw,0.009158049710094929
MEASURE_ET_DC_Stress_Vp_delta,0.009145409800112247
MEASURE_ET_DC_RF_Vdg_max_0p1mA,0.009135410189628601
MEASURE_ET_R_400_VER,0.008808569982647896
TOPSIN_ET_DC_SMALL_Id_gm_max,0.008616839768365026
MEASURE_ET_Vbpin_D60,0.008537120185792446
TOPSIN_ET_DC_PIV_Ids0_QP2,0.008345270296558738
MEASURE_ET_DC_SEC_Vp_1mA,0.008132649585604668
TOPSIN_ET_RGAN3,0.008096819743514061
MEASURE_ET_lkg_Cap3,0.00792619027197361
THIN_ET_Rsh_cat_c2,0.007833609823137522
MEASURE_ET_DC_SMALL_Vds_max_0p1,0.007765620015561581
CATHODE_ET_Rsh_cat_c2,0.007282970007508993
FIC_ET_DC_RF_Vg_gm_max,0.00708224019035697
MEASURE_ET_RF_Modeling_Cgd,0.007049350067973137
MEASURE_ET_RF_Modeling_ids_m0p2_W,0.006839399924501777
MEASURE_ET_DC_RF_CF_S11_Mag_L1002,0.006584729999303818
MEASURE_ET_DC_RF_S12dB_26GHz,0.0063547901809215546
TOPSIN_ET_DC_RF_Vbgs_0p1,0.0061838398687541485
SIN_ET_DC_RF_Vbgs_0p1,0.006129339803010225
CATHODE_ET_Rcat_cn_1_OW_ST,0.006022249814122915
MEASURE_ET_RF_Modeling_MAG_25G_Before,0.005973829887807369
MEASURE_ET_i5021_2,0.005678229965269566
MEASURE_ET_DC_SEC_S_Vp_1_mA_mm_first,0.005592570174485445
FIC_ET_Rc_OG142,0.005583489779382944
MEASURE_ET_DC_RF_Gm_m0p2_W,0.005432570120319724
TOPSIN_ET_C100CapM1BRGM,0.005398440174758434
MEASURE_ET_DC_SEC_S_Id_at_Vboff_mA_mm_SD3p5,0.005209739785641432
TOPSIN_ET_Load_Pull_Pout_W_last,0.005103109870105982
MEASURE_ET_C500pf_0,0.005066690035164356
BRGM_ET_Rsh_F_AB_2,0.004851140081882477
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg_FPSD3p2,0.004789560101926327
THIN_ET_DC_RF_Idss,0.0047120400704443455
TOPSIN_ET_DC_SMALL_Vbgd1,0.00464364979416132
MEASURE_ET_Gm_m2,0.004363509826362133
MEASURE_ET_DC_RF_Min_S21_Freq_L2180,0.00421551987528801
MEASURE_ET_DC_SEC_Vgs_back_1V,0.004175280220806599
MEASURE_ET_RF_Modeling_Delta_MAG_25G,0.0041327401995658875
TOPSIN_ET_Rc_OG142_GN,0.004075590055435896
MEASURE_ET_Cap_C300FM1,0.004074839875102043
MEASURE_ET_DC_Big_Vds_max_0p1mA,0.004036390222609043
FIC_ET_C100S1,0.004005160182714462
MEASURE_ET_lkg_CapUSV,0.00395445991307497
MEASURE_ET_DC_PIV_Idss_QP2,0.0038127200677990913
TOPSIN_ET_CapFICM1_0,0.0037687300937250257
FIC_ET_lkg_SY07_10,0.0034912400878965855
MEASURE_ET_RF_Modeling_Id_gm_max_W,0.0034348699264228344
MEASURE_ET_C100CapM1BRGM,0.0033544800244271755
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1_SD3p5,0.0033267999533563852
MEASURE_ET_DC_Big_S11ang_10GHz,0.003307869890704751
TOPSIN_ET_DC_RF_Vp_01,0.003226730041205883
THIN_ET_C100,0.0031402900349348783
MEASURE_ET_RF_Modeling_S21dB_10GHz,0.003125549992546439
TOPSIN_ET_Vp_1,0.0030572700779885054
MEASURE_ET_DC_SEC_S_Vp_0p7_mA_mm,0.0030362498946487904
MEASURE_ET_DC_Big_Vp_01,0.002856859937310219
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_neg_SD3p5,0.0028387699276208878
MEASURE_ET_DC_SEC_S_Vp_1_mA_mm,0.0028351699002087116
TOPSIN_ET_DC_SMALL_Imax,0.0027912999503314495
BFIC_Height_FIC_metal_thickness,0.0027605199720710516
SIN_GATE_ET_lkg_SY07_10,0.002707960084080696
EBCR2_Ali_Litho_Gate_to_ohmic_alignment,0.0025576800107955933
TOPSIN_ET_Cap_USV,0.0024070199579000473
MEASURE_ET_TANR,0.0023805799428373575
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_first_FPSD3p2,0.002379349898546934
THIN_ET_DC_RF_Vt_gs,0.0023001800291240215
MEASURE_ET_C100C500pf,0.00224395003169775
SIN_ET_DC_PIV_Imax_QP1,0.002138890093192458
MEASURE_ET_CapFICM1,0.0020405598916113377
THIN_ET_Rsh_cat_c2_OW_ST,0.0020393799059093
TOPSIN_ET_Load_Pull_Freq,0.0019230300094932318
MEASURE_ET_DC_Stress_Vg_gm_max_before,0.0018216499593108892
MEASURE_ET_DC_Big_Imax,0.0018090199446305633
TOPSIN_ET_DC_RF_Vg_gm_max,0.0016685599694028497
BRGM_ET_TR_1F,0.0
VendorName_EPI_B,0.0
VendorName_EPI_C,0.0
TOPSIN_ET_lkg_C500pf,0.0
BRGM_ET_KLV_F_M1_4u,0.0
BRGM_ET_KLV_F_AB_4u,0.0
MaskSetName_MS_B,0.0
Version_V2.0,0.0
MaskSetName_MS_C,0.0
TOPSIN_ET_R514,0.0
Version_V1.1,0.0
MEASURE_ET_CapFICBRGM_0,0.0
BRGM_ET_i5021_1,0.0
BRGM_ET_lkg_C200,0.0
BRGM_ET_lkg_C300,0.0
BRGM_ET_lkg_SY8_80,0.0
Version_V1.0,0.0
TOPSIN_ET_lkg_C300,0.0
VendorName_EPI_A,0.0
MEASURE_ET_RF_Modeling_Vg_gm_max_W,0.0
MEASURE_ET_RF_Modeling_Id_search,0.0
MEASURE_ET_DC_PIV_Gate_Lag_0,0.0
MEASURE_ET_RF_Modeling_S22dB_10GHz,0.0
MEASURE_ET_DC_SEC_Gm_max,0.0
SIN_ET_DC_RF_Gm_0,0.0
TOPSIN_ET_C100C450pf,0.0
TOPSIN_ET_C100CapFICBRGM,0.0
MEASURE_ET_DC_RF_Vp_1_W,0.0
SIN_ET_DC_PIV_Imax_QP3,0.0
MEASURE_ET_DC_Big_MAG_18GHz,0.0
THIN_ET_Rc_cat_ct2_OW_ST,0.0
THIN_ET_Rcat_cn_2_OW_ST,0.0
THIN_ET_Rcat_cn_3_OW_ST,0.0
MEASURE_ET_RF_Modeling_S21ang_10GHz,0.0
MEASURE_ET_DC_Big_Idss,0.0
MEASURE_ET_DC_Big_Gm_max,0.0
MEASURE_ET_DC_Big_Gm_0,0.0
MEASURE_ET_Cap_USV,0.0
MEASURE_ET_CapUSV_0,0.0
MEASURE_ET_CapM1BRGM,0.0
THIN_ET_lkg_PAD_10,0.0
THIN_ET_lkg_C200,0.0
THIN_ET_lkg_50_at20V,0.0
MEASURE_ET_CapM1BRGM_0,0.0
MEASURE_ET_CapFICBRGM,0.0
MEASURE_ET_LT_SEC_Ileak_m10V_mA_mm,0.0
MEASURE_ET_C200,0.0
SIN_ET_DC_PIV_Drain_Lag_Imax,0.0
SIN_ET_DC_PIV_Drain_Lag_Idss,0.0
SIN_ET_DC_PIV_Gate_Lag_Imax,0.0
SIN_ET_DC_PIV_Imax_QP2,0.0
BRGM_ET_ABVIETCH,0.0
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_second,0.0
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm_second_FPSD3p2,0.0
MEASURE_ET_DC_SEC_X_Vp_1_mA_mm,0.0
MEASURE_ET_RF_Modeling_Gm_max_W,0.0
MEASURE_ET_DC_SEC_X_Vg_at_I3_pos_FPSD3p2,0.0
MEASURE_ET_RF_Modeling_Gm_0_W,0.0
MEASURE_ET_RF_Modeling_Gm_err,0.0
Lot_type_PROD,0.0
TOPSIN_ET_CapFICBRGM,0.0
FIC_ET_Rc_f_tn_23,0.0
MEASURE_ET_DC_SEC_Vg_gm_max,0.0
