raw_csv_parameter_name,shap_importance,gain_importance,permutation_importance,shap_rank,gain_rank,permutation_rank,shap_percentile,gain_percentile,permutation_percentile,percentile_spread,method_agreement
FP2_Height1_FP2_Height1,0.0003478524301378,0.1231835734797641,2.853692607718561e-05,644,864,746,54.877192982456144,39.438596491228076,47.71929824561404,15.438596491228068,moderate_agreement
OHMIC_CD_Ohmic_CD_litho,0.0003458479248353,0.2824479667469859,2.5398377635463264e-05,645,704,763,54.80701754385965,50.66666666666666,46.526315789473685,8.280701754385966,high_agreement
MEASURE_ET_LT_SEC_Ileak_m9p5V_mA_mm,0.0003435018932314,1.4058200120925903,0.0001504767662951,646,545,542,54.73684210526315,61.824561403508774,62.03508771929825,7.298245614035096,high_agreement
TFRP_ET_TFRP,0.0003434084871769,0.5845402104314417,0.0001323828525053,647,610,558,54.666666666666664,57.263157894736835,60.91228070175438,6.245614035087719,high_agreement
BRGM_ET_C300,0.0003413543301536,1.7004395350813866,0.0001767554013069,648,530,523,54.59649122807018,62.877192982456144,63.36842105263158,8.771929824561404,high_agreement
MEASURE_ET_DC_Stress_Stress_time,0.0003393848226823,0.1598202413879335,0.0001081077938336,649,818,575,54.52631578947369,42.666666666666664,59.71929824561404,17.052631578947377,moderate_agreement
MEASURE_ET_DC_SMALL_Vg_max_Vd_0p1,0.0003368872986349,0.2236610446125269,-1.3729036016235652e-05,650,748,1291,54.45614035087719,47.578947368421055,9.473684210526311,44.98245614035088,low_agreement
TOPSIN_ET_DC_SMALL_n_gs,0.0003367281798478,0.6863708847668022,0.0001468605606791,651,599,545,54.385964912280706,58.03508771929824,61.824561403508774,7.438596491228068,high_agreement
TOPSIN_ET_R_f_tn_3,0.0003337966077142,0.316154686268419,9.830488368094135e-05,652,684,585,54.315789473684205,52.070175438596486,59.01754385964912,6.947368421052637,high_agreement
SIN_GATE_ET_R114,0.0003335087768623,0.2737915164325386,2.151700405039203e-05,653,710,789,54.24561403508772,50.24561403508771,44.70175438596491,9.543859649122808,high_agreement
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_neg,0.0003331023365905,0.1195661891251802,3.789365527123168e-05,654,874,709,54.17543859649123,38.73684210526316,50.315789473684205,15.438596491228076,moderate_agreement
TOPSIN_ET_Load_Pull_Gss,0.0003321655227474,0.5485152988694608,0.0002086261270032,655,619,505,54.10526315789475,56.631578947368425,64.63157894736841,10.526315789473664,moderate_agreement
MEASURE_ET_DC_SMALL_n_gs,0.0003301306235242,0.9757477263920008,0.0002454290677331,656,574,483,54.03508771929825,59.78947368421053,66.17543859649122,12.140350877192972,moderate_agreement
MEASURE_ET_DC_SEC_S_Vg_at_I3_neg,0.0003299323668122,0.4012159593403339,7.06446773793723e-05,657,650,633,53.964912280701746,54.45614035087719,55.64912280701755,1.6842105263158018,high_agreement
MEASURE_ET_DC_SMALL_Vg_max_Vd,0.0003295607345132,0.5651489943265915,0.0001284896292857,658,614,562,53.89473684210526,56.98245614035088,60.63157894736841,6.73684210526315,high_agreement
FIC_ET_G_per_15,0.0003286282718188,0.2386463016737252,-2.3546805804991463e-05,659,730,1347,53.824561403508774,48.8421052631579,5.5438596491228065,48.280701754385966,low_agreement
THIN_ET_C20,0.0003282965943789,1.3280498094391078,-1.4960475263209315e-05,660,550,1299,53.75438596491229,61.473684210526315,8.912280701754383,52.56140350877193,low_agreement
MEASURE_ET_DC_RF_Vbgd_0p01,0.0003269332033187,0.2990469019860029,-1.3371177751059227e-05,661,691,1287,53.68421052631579,51.578947368421055,9.754385964912283,43.92982456140351,low_agreement
MEASURE_ET_DC_SEC_Ids_max_ON,0.0003255777729013,0.3308689892292022,0.0001376776559637,662,680,551,53.614035087719294,52.35087719298246,61.40350877192983,9.05263157894737,high_agreement
MEASURE_ET_R_f_hr_1,0.0003228747458671,0.1218385477550327,8.759313140025704e-05,663,868,597,53.54385964912281,39.1578947368421,58.17543859649123,19.01754385964913,moderate_agreement
TOPSIN_ET_Load_Pull_GL_set,0.0003228033785865,0.3557924262713641,-2.228370335022323e-06,664,668,1174,53.473684210526315,53.19298245614035,17.68421052631579,35.78947368421052,low_agreement
SIN_ET_DC_RF_Vdg_max_0p1,0.0003209832857435,0.6508844899944961,2.982489464159188e-05,665,604,739,53.40350877192983,57.68421052631578,48.21052631578947,9.473684210526308,high_agreement
MEASURE_ET_DC_SEC_X_Vg_at_I3_neg_FPSD3p2,0.0003203933308324,0.3437755950726568,6.906193338387934e-06,666,671,897,53.333333333333336,52.98245614035088,37.122807017543856,16.21052631578948,moderate_agreement
SIN_Thickness_SiN_Thickness,0.0003169071067129,0.3316248483024537,9.625258662258606e-05,667,679,588,53.263157894736835,52.421052631578945,58.807017543859644,6.3859649122806985,high_agreement
MEASURE_ET_DC_RF_Id_Vbon_max,0.0003164512188422,0.2194548887200653,7.217919536654515e-05,668,752,628,53.19298245614035,47.29824561403508,56.00000000000001,8.701754385964925,high_agreement
MEASURE_ET_DC_RF2_K,0.0003151642480518,0.1779800006188452,1.973366746199634e-06,669,795,952,53.12280701754386,44.280701754385966,33.263157894736835,19.859649122807028,moderate_agreement
THIN_Measure2GN_Thickness_after_grinding,0.0003136022031938,0.2376506105065345,3.2862530480867734e-05,670,732,723,53.05263157894737,48.70175438596491,49.33333333333333,4.350877192982459,high_agreement
MEASURE_ET_DC_SEC_S_Vp_1_mA_mm_second_FPSD3p2,0.0003125662814249,0.4746930003166199,0.0001510086075183,671,631,541,52.98245614035088,55.78947368421052,62.10526315789473,9.122807017543856,high_agreement
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd8,0.0003122512254432,0.1508200021926313,7.20053825488065e-05,672,822,630,52.91228070175439,42.385964912280706,55.85964912280702,13.473684210526315,high_agreement
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_pos,0.0003121971595892,0.6784650087356567,3.909727750826819e-05,673,600,707,52.84210526315789,57.96491228070175,50.4561403508772,7.5087719298245545,high_agreement
MEASURE_ET_DC_SEC_S_Vg_at_I3_pos_FPSD3p2,0.0003047428166956,1.4348770482465625,0.0004407823232547,674,542,400,52.771929824561404,62.03508771929825,72.0,19.228070175438596,moderate_agreement
MEASURE_ET_DC_SEC_X_Ron_SD3p5,0.0003036173904981,0.971042646560818,-1.5175067980496837e-05,675,575,1302,52.70175438596492,59.71929824561404,8.701754385964911,51.01754385964913,low_agreement
MEASURE_ET_RF_Modeling_Rs,0.0003033628476539,0.433002500096336,5.181610699131478e-05,676,640,669,52.63157894736843,55.1578947368421,53.12280701754386,2.5263157894736707,high_agreement
MEASURE_ET_DC_RF_Vds_max,0.0003032811876163,0.2516418452141806,4.797611459556872e-05,677,721,681,52.56140350877193,49.473684210526315,52.28070175438597,3.0877192982456165,high_agreement
MEASURE_ET_DC_SEC_S_Vg_at_I2_pos_FPSD3p2,0.0003008302580426,0.1868628293741494,7.730719328827296e-05,678,786,616,52.49122807017543,44.91228070175438,56.84210526315789,11.929824561403507,high_agreement
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm,0.0003007054512866,0.1001256692688912,4.484032391116888e-05,679,914,686,52.421052631578945,35.929824561403514,51.929824561403514,16.49122807017543,moderate_agreement
MEASURE_ET_Cap20,0.0002999184501136,0.7892354312352836,4.3639223756997136e-05,680,591,693,52.35087719298246,58.59649122807018,51.438596491228076,7.157894736842103,high_agreement
MEASURE_ET_DC_SEC_S_Vg_at_I1_neg_FPSD3p2,0.000296896508193,0.6597283917944878,0.0001689337711782,681,601,530,52.28070175438597,57.89473684210527,62.877192982456144,10.596491228070171,moderate_agreement
MEASURE_ET_DC_RF_Vbgd_0p1,0.0002953560716279,1.6713370569050312,0.0001646093640838,682,531,533,52.21052631578947,62.807017543859644,62.66666666666667,10.596491228070171,moderate_agreement
THIN_ET_R_f_tn_3,0.0002952839320453,0.2092543905600905,-0.0001529200540546,683,769,1421,52.14035087719297,46.10526315789474,0.35087719298245723,51.78947368421051,low_agreement
MEASURE_ET_Ran_con_2,0.0002952672954697,0.1736889597959816,-7.905728398396872e-06,684,799,1240,52.070175438596486,43.99999999999999,13.052631578947372,39.017543859649116,low_agreement
THIN_ET_Ran_con_2_OW_CR,0.0002946334257562,0.2634455652441829,3.2390019527756e-05,685,713,726,52.0,50.03508771929825,49.122807017543856,2.877192982456144,high_agreement
THIN_ET_DC_RF_Vbgd_0p1,0.0002939990740232,0.4212264977395534,-0.0001187306704284,686,644,1415,51.929824561403514,54.877192982456144,0.7719298245614015,54.10526315789474,low_agreement
THIN_ET_DC_RF_Vg_gm_max,0.0002933772916024,0.2865209770388901,0.0001306275767896,687,702,560,51.859649122807014,50.80701754385966,60.77192982456141,9.964912280701753,high_agreement
SIN_GATE_ET_Probe_Number,0.000292359113573,0.3601267635822296,-2.0010356881461357e-05,688,664,1328,51.78947368421052,53.473684210526315,6.877192982456137,46.59649122807018,low_agreement
MEASURE_ET_DC_RF_ids_m0p2_W,0.0002920254442884,0.3036513780243695,-2.8022823031037532e-05,689,687,1359,51.719298245614034,51.859649122807014,4.701754385964907,47.15789473684211,low_agreement
GATE2_CD_358nm_Gate_Win_Length,0.0002917592615392,0.2143343514762818,-1.668938334264125e-05,690,763,1318,51.64912280701755,46.526315789473685,7.578947368421051,44.07017543859649,low_agreement
MEASURE_ET_C100CapUSV,0.0002902462909282,4.4596099853515625,0.0002317694016381,691,464,489,51.578947368421055,67.50877192982456,65.75438596491227,15.929824561403507,moderate_agreement
MEASURE_ET_DC_SEC_X_Vg_at_I1_pos,0.0002891556156264,1.0978771820664406,0.0001003187774028,692,561,581,51.50877192982456,60.70175438596491,59.298245614035096,9.19298245614035,high_agreement
THIN_ET_OHMC,0.0002881876349824,0.1945447167381644,5.5080839020599234e-05,693,783,660,51.438596491228076,45.12280701754386,53.75438596491229,8.631578947368425,high_agreement
SIN_ET_DC_RF_Gm_m0p2,0.0002862165500663,1.9453781098127363,-7.715910217185873e-05,694,519,1400,51.368421052631575,63.64912280701754,1.8245614035087732,61.82456140350877,low_agreement
FIC_ET_DC_RF_Vdg_max_0p1,0.0002859324269978,0.3099866462871432,7.271999573898457e-05,695,686,626,51.29824561403509,51.929824561403514,56.14035087719298,4.84210526315789,high_agreement
HIRS_M_Gauge_P_E_MoSi,0.0002812166482588,0.7714483747258782,7.419726410422823e-05,696,593,623,51.2280701754386,58.45614035087719,56.350877192982466,7.228070175438589,high_agreement
MEASURE_ET_LT_SEC_Vg_Id_min_Vd8,0.0002810602241361,0.4899111399427056,-2.457922128463741e-05,697,629,1351,51.15789473684211,55.92982456140351,5.263157894736848,50.66666666666666,low_agreement
MEASURE_ET_DC_RF_Ids_m0p2,0.0002800441167765,0.1960489724297076,5.637753315629323e-06,698,782,909,51.08771929824562,45.19298245614035,36.280701754385966,14.80701754385965,high_agreement
TFRP_ET_TF_AB_2,0.0002797449895078,0.0816690467763692,4.336780152495445e-05,699,951,695,51.017543859649116,33.333333333333336,51.29824561403509,17.964912280701753,moderate_agreement
TOPSIN_ET_lkg_C175pf,0.0002764193851405,0.3596700131893158,8.985584459849927e-05,700,665,594,50.94736842105263,53.40350877192983,58.3859649122807,7.438596491228068,high_agreement
MEASURE_ET_DC_RF_Ft_W,0.0002745368109997,0.0919755998766049,2.881531540448734e-05,701,928,742,50.877192982456144,34.94736842105263,48.0,15.929824561403514,moderate_agreement
MEASURE_ET_DC_PIV_Ids0_QP3,0.0002742814839719,0.2376004501711577,5.0409457017294713e-05,702,733,674,50.80701754385966,48.631578947368425,52.771929824561404,4.140350877192979,high_agreement
CHRE_CD_Channel_recess_CD,0.000272849751079,0.1031336733140051,2.5122758091702942e-05,703,904,767,50.73684210526316,36.631578947368425,46.245614035087726,14.105263157894733,high_agreement
MEASURE_ET_Cap_C300M1B,0.0002726777936756,0.2365970015525818,0.0001331822483592,704,737,557,50.66666666666666,48.35087719298245,60.98245614035087,12.631578947368418,high_agreement
SIN_ET_DC_RF_Vt_gd,0.000269048346088,1.0712606653105468,7.733432410121921e-05,705,564,615,50.59649122807017,60.49122807017544,56.91228070175438,9.894736842105267,high_agreement
MEASURE_ET_DC_RF_Max_S11_Mag_L2180,0.0002689422626288,0.3379674346651882,2.0891269638431686e-05,706,675,795,50.526315789473685,52.70175438596492,44.280701754385966,8.421052631578952,high_agreement
GATE2_CD_Gate_Win_Length,0.0002679749472761,0.1207078294828534,-1.2697130110880803e-05,707,871,1282,50.4561403508772,38.94736842105263,10.10526315789474,40.35087719298246,low_agreement
FIC_ET_Vd_at_Id_cut_cond,0.0002674768529447,0.1734936105785891,4.897661309205548e-07,708,800,972,50.3859649122807,43.92982456140351,31.85964912280702,18.526315789473678,moderate_agreement
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg_FPSD3p2,0.0002650572079685,0.0627686362713575,-5.8864560218038765e-05,709,998,1392,50.315789473684205,30.035087719298247,2.3859649122807025,47.9298245614035,low_agreement
MEASURE_ET_DC_SEC_Vt_gs,0.0002642635328133,0.1339414098765701,1.6523080884969787e-05,710,846,816,50.24561403508771,40.70175438596492,42.80701754385965,9.543859649122794,high_agreement
SIN_GATE_ET_sh_GA142_GN,0.0002629602417594,0.2144644204527139,4.2821035015391806e-05,711,762,698,50.175438596491226,46.59649122807018,51.08771929824562,4.491228070175438,high_agreement
MEASURE_ET_DC_RF_n_gd,0.0002614938069549,0.6591161019168794,0.0001837151983739,712,602,519,50.10526315789474,57.82456140350878,63.64912280701754,13.543859649122801,moderate_agreement
TOPSIN_ET_DC_SMALL_Vbgs_0p01,0.0002594565804905,1.0215179466176778,-3.813816888156851e-06,713,571,1194,50.03508771929825,60.0,16.280701754385962,43.71929824561404,low_agreement
TOPSIN_ET_Vg_Vds_max,0.000256823585565,0.0889269700273871,7.909647850463109e-05,714,940,612,49.96491228070175,34.10526315789474,57.12280701754386,23.017543859649123,moderate_agreement
MEASURE_ET_DC_SEC_X_Ids_max_norm,0.0002564035390327,0.1752985683269798,4.591550698537505e-05,715,798,685,49.89473684210526,44.07017543859649,52.0,7.929824561403507,high_agreement
SIN_Thickness_RefractiveIndex,0.0002549475063007,0.0696671999758109,-8.84677149416646e-05,716,981,1407,49.824561403508774,31.228070175438592,1.3333333333333308,48.491228070175445,low_agreement
MEASURE_ET_DC_Stress_Id_stress_after,0.0002547367291904,0.1619561791885644,3.648473993594359e-05,717,814,713,49.75438596491229,42.94736842105264,50.03508771929825,7.087719298245609,high_agreement
FIC_ET_DC_PIV_Ids0_QP1,0.0002543520606963,0.1656717931618914,-5.913259014160844e-05,718,809,1393,49.68421052631579,43.29824561403509,2.3157894736842155,47.368421052631575,low_agreement
MEASURE_ET_R_660_VER,0.0002542617834559,0.6327755153179169,7.06991341006935e-05,719,606,632,49.6140350877193,57.54385964912281,55.719298245614034,7.929824561403507,high_agreement
FIC_ET_DC_RF_Vg_max_Vd_0p1,0.0002537299547021,0.145234499592334,1.3564059590273624e-05,720,832,833,49.543859649122815,41.68421052631579,41.6140350877193,7.929824561403514,high_agreement
THIN_ET_C_AN_2_OW_CR,0.0002532742562762,0.525558315217495,7.601608552373074e-05,721,620,620,49.473684210526315,56.561403508771924,56.561403508771924,7.087719298245609,high_agreement
MEASURE_ET_DC_SEC_X_Ids_max,0.0002528153021079,0.2448653050232678,0.0001241982420791,722,726,567,49.40350877192983,49.122807017543856,60.28070175438596,11.157894736842103,high_agreement
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_neg,0.0002525778738228,0.2150048783514648,-2.408745903475784e-05,723,761,1350,49.33333333333333,46.666666666666664,5.333333333333334,43.99999999999999,low_agreement
MEASURE_ET_R314,0.0002523269258413,0.3024395715910941,8.02621819963767e-05,724,688,610,49.26315789473684,51.78947368421052,57.263157894736835,7.999999999999993,high_agreement
MEASURE_ET_lkg_C20,0.0002520231536682,0.2762849926948547,2.394051390793572e-05,725,709,774,49.192982456140356,50.315789473684205,45.75438596491228,4.5614035087719245,high_agreement
TOPSIN_ET_DC_RF_Vbin_gd,0.0002505511045598,1.0328311561606824,4.7085123906701055e-05,726,568,684,49.122807017543856,60.21052631578947,52.070175438596486,11.087719298245617,high_agreement
MEASURE_ET_RF_Modeling_S21_25G_After,0.0002503106529173,0.2959475051611662,0.0002101404227828,727,694,502,49.05263157894737,51.368421052631575,64.8421052631579,15.789473684210535,moderate_agreement
FIC_ET_DC_RF_n_gd,0.0002487738813807,0.1369351700413972,4.895225019376226e-05,728,842,677,48.98245614035087,40.98245614035088,52.56140350877193,11.578947368421055,high_agreement
SIN_ET_DC_PIV_Idss_QP3,0.0002481363612405,0.0737621998414397,4.802358679135976e-05,729,971,680,48.91228070175438,31.929824561403507,52.35087719298246,20.421052631578952,moderate_agreement
TOPSIN_ET_R_f_hr_1,0.0002481233317335,0.4163223090581596,-5.22089657790048e-05,730,646,1389,48.8421052631579,54.73684210526315,2.5964912280701746,52.14035087719297,low_agreement
MEASURE_ET_LT_SEC_Vg_Id_min_Vd7,0.0002480047185925,0.0749584189616143,5.476072025276113e-05,731,967,662,48.7719298245614,32.21052631578948,53.614035087719294,21.403508771929815,moderate_agreement
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_neg_SD3p5,0.0002479792262924,0.3114872605074197,-9.77850767013566e-06,732,685,1259,48.70175438596491,52.0,11.719298245614041,40.28070175438596,low_agreement
SIN_ET_DC_RF_Vds_max_0p1mA,0.0002476532188434,0.2863161689601838,2.3347507954701865e-05,733,703,782,48.631578947368425,50.73684210526316,45.19298245614035,5.543859649122808,high_agreement
FIC_ET_DC_PIV_Ids1_QP1,0.0002468836310633,1.5841720895841718,-8.750463850282219e-06,734,536,1249,48.561403508771924,62.456140350877185,12.421052631578943,50.03508771929824,low_agreement
FIC_ET_C200_0S1,0.0002450343721709,0.8134538792073727,5.996632963353454e-05,735,588,653,48.49122807017544,58.807017543859644,54.24561403508772,10.315789473684205,high_agreement
MEASURE_ET_Load_Pull_GL_meas,0.0002449306244427,0.2375723113073036,6.149260290095881e-05,736,734,649,48.421052631578945,48.561403508771924,54.52631578947369,6.105263157894747,high_agreement
THIN_ET_sh_GA142,0.0002430695314223,0.9421989917755128,-2.4714129905720195e-05,737,578,1353,48.35087719298245,59.508771929824555,5.122807017543862,54.38596491228069,low_agreement
MEASURE_ET_DC_SEC_Gm_m0p2,0.0002425246433214,0.5004461074713618,8.390634110723438e-05,738,625,602,48.280701754385966,56.210526315789465,57.82456140350878,9.543859649122815,high_agreement
FIC_ET_DC_RF_Vbgd_0p01,0.0002425217457153,0.1626730165444314,7.20466351768284e-05,739,812,629,48.21052631578947,43.08771929824562,55.92982456140351,12.84210526315789,high_agreement
MEASURE_ET_DC_SEC_S_Vg_at_I1_pos,0.0002409375630035,0.2002413913141936,-0.0001226717718407,740,778,1416,48.140350877192986,45.47368421052631,0.7017543859649145,47.43859649122807,low_agreement
MEASURE_ET_DC_SEC_Vgs_back_0p1V,0.0002405709007904,0.1808505189837888,4.367774417030068e-06,741,791,923,48.07017543859649,44.56140350877193,35.29824561403508,12.771929824561411,high_agreement
FIC_ET_DC_PIV_Ids0_QP3,0.000239454055317,0.2625313522294163,-3.379911325431806e-05,742,714,1372,48.0,49.96491228070175,3.7894736842105314,46.17543859649122,low_agreement
WIN_CD_WIN_CD,0.0002369684032438,0.1334339916938915,-1.42967787834819e-05,743,848,1296,47.929824561403514,40.56140350877193,9.122807017543854,38.80701754385966,low_agreement
MEASURE_ET_i5021_1,0.0002357054894752,0.5061619859188795,0.0001710042110654,744,622,528,47.859649122807014,56.42105263157895,63.01754385964913,15.157894736842117,moderate_agreement
SIN_CAPACITOR_ThicknessGN1_SiN_Thickness,0.0002351058101069,0.0935259601101279,-3.463895373478631e-05,745,924,1373,47.78947368421053,35.228070175438596,3.7192982456140333,44.07017543859649,low_agreement
FIN_Etch_Soft_Bias,0.0002341162018431,0.0990820117294788,-7.775757981590415e-05,746,917,1403,47.71929824561404,35.71929824561404,1.614035087719301,46.10526315789474,low_agreement
TOPSIN_ET_CapPARCAP,0.0002331493937998,0.1619429215788841,8.009361960450989e-05,747,815,611,47.64912280701754,42.87719298245614,57.19298245614035,14.315789473684212,high_agreement
SIN_ThicknessGN2_SiN_Thickness,0.0002311271213249,0.073073050007224,-9.678217350733709e-06,748,973,1258,47.578947368421055,31.789473684210524,11.789473684210527,35.78947368421053,low_agreement
MEASURE_ET_DC_SMALL_Vt_gd,0.0002297134747936,0.1146137588657438,8.123856005725627e-05,749,882,608,47.508771929824555,38.175438596491226,57.40350877192982,19.228070175438596,moderate_agreement
MEASURE_ET_Load_Pull_Id_SS,0.0002293818042822,0.0581954403314739,2.1104324773799088e-05,750,1009,793,47.43859649122807,29.263157894736846,44.42105263157895,18.175438596491222,moderate_agreement
MEASURE_ET_DC_Big_Ft,0.0002282774777141,0.125001368811354,1.5021396806599862e-05,751,860,825,47.36842105263158,39.719298245614034,42.17543859649123,7.649122807017548,high_agreement
MEASURE_ET_DC_RD_Id_Vbon_min,0.0002265661905072,0.0892467289231717,1.6721686573725747e-05,752,938,815,47.29824561403508,34.245614035087726,42.87719298245614,13.052631578947356,high_agreement
THIN_ET_DC_RD_Vboff,0.0002255219308675,0.1077391393482685,-2.563430368219266e-05,753,896,1357,47.228070175438596,37.192982456140356,4.842105263157892,42.385964912280706,low_agreement
MEASURE_ET_DC_RD_Id_Vbon_max,0.0002248965466114,1.907488618453499,-9.858261333900442e-06,754,521,1261,47.15789473684211,63.50877192982456,11.578947368421055,51.92982456140351,low_agreement
BMETAL1_Height_Metal1_metal_thickness,0.0002248130265774,0.1920920014381408,4.287457298106645e-05,755,784,697,47.08771929824561,45.05263157894737,51.15789473684211,6.10526315789474,high_agreement
MEASURE_ET_DC_PIV_Ids1_QP2,0.0002227785881782,0.0620843993965536,0.0001494857559197,756,1000,543,47.01754385964912,29.894736842105264,61.96491228070175,32.07017543859649,moderate_agreement
TOPSIN_ET_DC_SMALL_Vbin_gs,0.0002220249687289,1.3215357065200806,0.0002249855495673,757,552,494,46.94736842105263,61.33333333333333,65.40350877192982,18.45614035087719,moderate_agreement
MEASURE_ET_DC_RF_Min_S21_Ph_L2180,0.0002211310141308,0.2897824915125966,0.0001289054433106,758,700,561,46.87719298245614,50.94736842105263,60.70175438596491,13.824561403508774,high_agreement
MEASURE_ET_Load_Pull_Pout_W_last,0.0002211273250668,0.0626563201658427,-7.798964242253515e-05,759,999,1404,46.80701754385965,29.96491228070175,1.543859649122803,45.26315789473685,low_agreement
MEASURE_ET_USV_Cappf_0,0.0002206563631396,0.2423171047121286,7.227945581408379e-05,760,727,627,46.73684210526316,49.05263157894737,56.07017543859649,9.333333333333336,high_agreement
TOPSIN_ET_DC_SMALL_Vg_optt,0.0002205547059153,0.0669784630881622,-2.051967906874508e-05,761,984,1332,46.666666666666664,31.017543859649123,6.596491228070178,40.070175438596486,low_agreement
MEASURE_ET_Rc_OG144,0.0002200620218336,0.2545524728484452,6.324402752713454e-05,762,719,645,46.59649122807018,49.6140350877193,54.80701754385965,8.210526315789473,high_agreement
SIN_ET_DC_RF_Ids_m0p2,0.0002198128572927,0.0553085092687979,0.0001131613161396,763,1017,572,46.526315789473685,28.701754385964918,59.929824561403514,31.228070175438596,moderate_agreement
TOPSIN_ET_lkg_CapFICM1,0.0002192414713571,1.0603300333023071,8.796628303847087e-05,764,565,596,46.45614035087719,60.42105263157895,58.245614035087726,13.96491228070176,high_agreement
MEASURE_ET_DC_SMALL_Vbgs1,0.0002189887973325,0.1770736677572131,0.0002035197157503,765,796,509,46.3859649122807,44.21052631578948,64.35087719298245,20.140350877192972,moderate_agreement
TOPSIN_ET_DC_SMALL_Idss,0.0002189731000723,0.2139333048835396,5.431043766906396e-05,766,764,664,46.31578947368421,46.45614035087719,53.473684210526315,7.157894736842103,high_agreement
MEASURE_ET_DC_SEC_X_Ron_FPSD3p2,0.0002183733758085,0.7194015830755234,6.791653268540255e-05,767,596,639,46.245614035087726,58.245614035087726,55.2280701754386,12.0,high_agreement
SIN_GATE_ET_R414,0.0002172968382511,0.0845243197400122,-8.315390334498462e-06,768,950,1245,46.175438596491226,33.40350877192982,12.701754385964914,33.473684210526315,moderate_agreement
BRIDGE_METAL_CD_BRGM_Final_metal_CD,0.0002171172157865,0.1423820406198501,1.4799353680303162e-05,769,837,828,46.10526315789474,41.333333333333336,41.964912280701746,4.771929824561404,high_agreement
FIC_ET_DC_RF_Gm_0,0.0002152448718941,0.2551923869177699,7.450630769054723e-05,770,718,622,46.035087719298254,49.68421052631579,56.42105263157895,10.385964912280699,high_agreement
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_pos_FPSD3p2,0.0002145351970956,0.1011380082927644,1.0334577690077064e-05,771,911,862,45.96491228070175,36.140350877192986,39.578947368421055,9.824561403508767,high_agreement
THIN_ET_Rc_F_AB_2,0.0002143815567269,0.8267580270767212,7.059637418093401e-05,772,587,634,45.89473684210527,58.87719298245614,55.57894736842105,12.98245614035087,high_agreement
TOPSIN_ET_DC_PIV_Ids1_QP2,0.0002118362335398,0.5035748607479036,-0.000150804567894,773,623,1420,45.82456140350877,56.350877192982466,0.42105263157894424,55.92982456140352,low_agreement
MEASURE_ET_DC_SEC_S_Vg_at_I2_neg_SD3p5,0.0002104857093921,0.5814529806375504,6.964681043548637e-05,774,611,635,45.75438596491228,57.19298245614035,55.50877192982456,11.438596491228068,high_agreement
MEASURE_ET_LT_SEC_Ileak_m16p5V_mA_mm,0.0002078874469129,0.3418758227489888,4.461316012811522e-05,775,674,689,45.684210526315795,52.771929824561404,51.719298245614034,7.087719298245609,high_agreement
MEASURE_ET_C20,0.0002064843554636,0.2105893322732299,3.553209478639463e-05,776,767,716,45.614035087719294,46.245614035087726,49.824561403508774,4.21052631578948,high_agreement
TOPSIN_ET_KLV_F_M1_4u,0.0002061162378333,0.2207142086699605,8.388089248733133e-05,777,751,603,45.54385964912281,47.36842105263158,57.75438596491228,12.210526315789473,high_agreement
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3,0.0002049517320131,0.3917666729539633,-6.77024136611637e-06,778,655,1232,45.47368421052631,54.10526315789475,13.614035087719301,40.491228070175445,low_agreement
TOPSIN_ET_DC_RF_Vg_optt,0.0002043657753586,0.1230934597551822,-1.8952604863059495e-05,779,865,1325,45.40350877192982,39.368421052631575,7.087719298245609,38.31578947368421,low_agreement
MEASURE_ET_DC_Stress_Vg_max_Ig_before,0.0002042747508735,0.2905583009123802,1.2723199762659786e-05,780,699,843,45.333333333333336,51.017543859649116,40.91228070175439,10.105263157894726,high_agreement
SIN_GATE_ET_OHMC,0.0002036831960364,0.1855899994261562,6.37193902935762e-05,781,788,644,45.263157894736835,44.771929824561404,54.877192982456144,10.10526315789474,high_agreement
SIN_ET_TR_1F,0.0002029477365669,0.2357609244063496,3.3503391309161466e-05,782,738,721,45.19298245614035,48.280701754385966,49.473684210526315,4.280701754385966,high_agreement
TANR_M_Gauge_P_E_TaN,0.0002017559424,0.0750900807324796,-4.73466858354199e-06,783,966,1208,45.12280701754386,32.280701754385966,15.298245614035089,29.824561403508774,moderate_agreement
MEASURE_ET_C100C175pf,0.0002012928473848,0.3615686222910881,4.751660815544845e-05,784,662,682,45.05263157894737,53.614035087719294,52.21052631578947,8.561403508771924,high_agreement
MEASURE_ET_DC_SEC_X_Vg_at_I3_neg,0.0002002570791921,0.2397416597232222,-1.499704436886684e-05,785,729,1301,44.98245614035088,48.91228070175438,8.771929824561408,40.14035087719297,low_agreement
MEASURE_ET_DC_SEC_Ids_m0p2,0.0002002368322489,0.1801042661536485,3.5655205737433746e-05,786,793,715,44.91228070175438,44.42105263157895,49.89473684210526,5.473684210526308,high_agreement
