unit,unit_type,cluster_size,oof_importance,cumulative_fraction
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg2,numeric_cluster,1,0.00028256532386410565,0.9834423711452998
SIN_ET_DC_RF_Vds_max,numeric_cluster,1,0.0002823976492310877,0.9835144459607653
FIC_ET_DC_RF_Vt_gd,numeric_cluster,1,0.00028138428329532196,0.9835862621403567
FIC_ET_Vg_Vds_max,numeric_cluster,1,0.0002813555941997935,0.9836580709977865
TOPSIN_ET_KLV_F_AB_4u,numeric_cluster,1,0.00028028197361228065,0.9837296058408752
MEASURE_ET_DC_RF_Min_S21_Mag_L1018,numeric_cluster,1,0.0002802755029390942,0.9838011390324893
TOPSIN_ET_DC_SMALL_n_gd,numeric_cluster,1,0.0002798600158789089,0.9838725661816018
MEASURE_ET_DC_SEC_S_Vg_at_I2_pos_SD3p5,numeric_cluster,1,0.000278221994742555,0.9839435752674922
TFRP_ET_Probe_Number,numeric_cluster,1,0.00027810304980014337,0.9840145539957121
STAGE_RANGE_DC_RF_Vdg_max,engineered,1,0.0002764710044526077,0.9840851161858781
TOPSIN_ET_R314,numeric_cluster,1,0.0002754870757023501,0.9841554272532628
SIN_ET_TR_1F,numeric_cluster,1,0.0002749432372747346,0.9842255995197247
STAGE_RANGE_R_f_hr_3,engineered,1,0.0002736389047329142,0.9842954388884889
VIA_GaN_Measure4GN_Final_GaN_thickness,numeric_cluster,1,0.0002735033776178665,0.984365243667405
MEASURE_ET_DC_RF_Min_S21_Mag_L1002,numeric_cluster,1,0.00027295026259443875,0.984434907277783
MEASURE_ET_TF_AB_3,numeric_cluster,1,0.00027053531694755617,0.9845039545347237
MEASURE_ET_DC_SEC_X_Vboff_Id_plus_Ig_FPSD3p2,numeric_cluster,1,0.00026983831901696443,0.984572823900675
MEASURE_ET_RGAN3,numeric_cluster,1,0.0002697520492599901,0.9846416712484656
MEASURE_ET_DC_SEC_X_Ids_max,numeric_cluster,1,0.00026941418409293056,0.984710432364768
TOPSIN_ET_Load_Pull_Pin_Last,numeric_cluster,1,0.00026789709255812134,0.9847788062820524
MEASURE_ET_DC_RF_Min_S21_Freq_L2180,numeric_cluster,1,0.0002676560161465374,0.9848471186707162
TOPSIN_ET_GC_Igs,numeric_cluster,1,0.0002672481160907494,0.984915326953268
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm,numeric_cluster,1,0.00026700675647166344,0.9849834736349176
MEASURE_ET_DC_SEC_X_Bin_FPSD3p2,numeric_cluster,1,0.00026695506576521617,0.9850516071238293
MESA_CD_Mesa_CD_Radius,numeric_cluster,1,0.0002669494126974388,0.9851197391699393
MEASURE_ET_KLV_F_AB_4u,numeric_cluster,1,0.0002661642665276083,0.9851876708274645
MEASURE_ET_F_AB,numeric_cluster,1,0.0002656550981770425,0.985255472532722
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1,numeric_cluster,1,0.0002655453628245456,0.9853232462308226
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg_SD3p5,numeric_cluster,1,0.0002633075737670418,0.985390448790198
TOPSIN_ET_R214,numeric_cluster,1,0.0002631825542461317,0.9854576194415213
STAGE_RANGE_DC_PIV_Ids1_QP2,engineered,1,0.00026305098642112764,0.9855247565135046
ANODE_CD_Anode_CD_litho,numeric_cluster,1,0.0002627190378583006,0.9855918088640622
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_pos_FPSD3p2,numeric_cluster,1,0.0002625809555726071,0.9856588259726294
STAGE_RANGE_lkg_SY07_10,engineered,1,0.00026175513702902253,0.9857256323120231
MEASURE_ET_DC_SEC_S_Vboff_Id_FPSD3p2,numeric_cluster,1,0.0002596859737684669,0.9857919105501363
MEASURE_ET_DC_Big_Ft,numeric_cluster,1,0.000259639850942134,0.9858581770165715
TFRP_ET_TF_AB_2,numeric_cluster,1,0.00025876800467241354,0.985924220966427
MEASURE_ET_TF_AB_1,numeric_cluster,1,0.0002579865142124808,0.9859900654607245
GATE2_CD_330nm_Gate_Win_Length,numeric_cluster,1,0.00025661854680401484,0.9860555608161437
MEASURE_ET_R_400_VER,numeric_cluster,1,0.000256319025399497,0.9861209797263445
MEASURE_ET_DC_SMALL_Vt_gs,numeric_cluster,1,0.00025610162570850823,0.986186343150805
CATHODE_ET_C_CAT_2_OW_ST,numeric_cluster,1,0.0002545842025666942,0.9862513192916135
TOPSIN_ET_DC_SMALL_Vboff,numeric_cluster,1,0.00025409216598984674,0.9863161698526036
STAGE_STD_DC_RF_Gm_max,engineered,1,0.0002536847887036107,0.9863809164409056
TOPSIN_ET_Load_Pull_Vg,numeric_cluster,1,0.00025362818987723627,0.9864456485837971
TOPSIN_ET_DC_SMALL_Vbgd1,numeric_cluster,1,0.0002516123657767767,0.9865098662388717
STAGE_RANGE_DC_RF_Idss,engineered,1,0.0002512916336311974,0.9865740020352258
MEASURE_ET_DC_SEC_X_Id_at_Vboff_mA_mm_FPSD3p2,numeric_cluster,1,0.0002502965921392152,0.9866378838725541
STAGE_RANGE_R314,engineered,1,0.00024963938619414124,0.9867015979747848
STAGE_RANGE_DC_RF_Vg_gm_max,engineered,1,0.0002482356795003882,0.9867649538165939
STAGE_STD_Rcat_cn_2_OW_ST,engineered,1,0.00024806864961332477,0.9868282670282738
BRIDGE_METAL_Height2_BRGM_Height2,numeric_cluster,1,0.00024456820022997856,0.9868906868393036
SIN_ET_DC_RF_Vdg_max_0p1mA,numeric_cluster,1,0.00024343688953402232,0.9869528179120601
MEASURE_ET_DC_RF_Ft,numeric_cluster,1,0.00024300826611387897,0.9870148395895934
STAGE_STD_Vbkd,engineered,1,0.00024253524369866698,0.9870767405401892
MEASURE_ET_DC_Stress_Vg_max_Ig_after,numeric_cluster,1,0.00024193823420511646,0.9871384891193005
STAGE_RANGE_R_f_hr_1,engineered,1,0.00024188604161681248,0.9872002243775814
MEASURE_ET_DC_RF_S22ang_26GHz_W,numeric_cluster,1,0.00024125911453858837,0.9872617996286753
VIA_GaN_Height_Ni_height,numeric_cluster,1,0.0002405559801214049,0.9873231954225977
STAGE_RANGE_DC_RF_Vboff,engineered,1,0.00024052681437925234,0.9873845837727064
MEASURE_ET_DC_SEC_S_Ids_max_norm_SD3p5,numeric_cluster,1,0.0002400607589655587,0.9874458531740279
MEASURE_ET_DC_SEC_X_ChipStatus,numeric_cluster,1,0.0002398210589247508,0.987507061398012
STAGE_RANGE_Rcat_cn_3,engineered,1,0.0002396019775657762,0.9875682137070529
TOPSIN_ET_DC_SMALL_Vbgd_0p01,numeric_cluster,1,0.00023926353997868037,0.9876292796385101
SIN_GATE_ET_OHMIC_conc,numeric_cluster,1,0.00023851229847482048,0.9876901538346856
MEASURE_ET_DC_PIV_Ids1_QP1,numeric_cluster,1,0.00023813425507253388,0.9877509315449006
STAGE_RANGE_DC_PIV_Ids0_QP2,engineered,1,0.00023736066895190468,0.987811511816939
STAGE_RANGE_DC_RF_Vt_gs,engineered,1,0.0002364177865560044,0.9878718514422341
STAGE_STD_C_CAT_2,engineered,1,0.000236312848590871,0.9879321642847831
THIN_ET_DC_RF_Ids_m0p2,numeric_cluster,1,0.0002347457994327896,0.987992077177902
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg_SD3p5,numeric_cluster,1,0.00023339243946652607,0.9880516446603205
BRGM_Height2_BRGM_Height2,numeric_cluster,1,0.00023212592195352545,0.9881108888963652
GATE2_CD_358nm_Gate_Leg_Length,numeric_cluster,1,0.00023059595271243048,0.9881697426466852
MEASURE_ET_Vbpin_D60,numeric_cluster,1,0.00022924765940821948,0.9882282522794414
MEASURE_ET_DC_SEC_X_Vg_at_I3_neg_FPSD3p2,numeric_cluster,1,0.00022894074418885858,0.9882866835798962
MEASURE_ET_DC_SMALL_Vds_max_0p1,numeric_cluster,1,0.00022819576674974577,0.9883449247438126
FIC_ET_R_f_hr_3,numeric_cluster,1,0.00022752123266748741,0.9884029937500655
FIC_ET_TANR,numeric_cluster,1,0.00022705165929521017,0.9884609429096615
MEASURE_ET_DC_Diode_S11_dB_rev_9p5,numeric_cluster,1,0.00022629206469883763,0.9885186982020616
MEASURE_ET_Rsh_TF_AB2,numeric_cluster,1,0.00022519493234322984,0.9885761734793402
FIC_ET_Vd_at_Id_cut_cond,numeric_cluster,1,0.00022437424678481877,0.9886334392975094
MEASURE_ET_DC_SEC_S_Bin_FPSD3p2,numeric_cluster,1,0.0002240699388996138,0.9886906274488325
SIN_GATE_ET_R514,numeric_cluster,1,0.00022360785065872485,0.9887476976638884
SIN_GATE_ET_sh_GA142_GN,numeric_cluster,1,0.00022349861462663082,0.9888047399992259
STAGE_STD_Rc_OG142,engineered,1,0.00022349477100645242,0.9888617813535774
SIN_ET_DC_RF_Vbgd_0p01,numeric_cluster,1,0.00022274690655865102,0.988918631834555
SIN_ET_DC_RF_Vds_max_0p1,numeric_cluster,1,0.00022233939296623412,0.9889753783080556
CATHODE_ET_Rsh_cat_c2,numeric_cluster,1,0.00022181831853699893,0.9890319917905649
FIC_ET_G_per_6K,numeric_cluster,1,0.00021972201155193798,0.9890880702440485
STAGE_STD_DC_RF_Vdg_max_0p1,engineered,1,0.00021940568103947445,0.9891440679622168
STAGE_RANGE_Rsh_cat_c2,engineered,1,0.00021937612167130427,0.9892000581361081
MEASURE_ET_RF_Modeling_Rgd_err,numeric_cluster,1,0.00021916420927236207,0.9892559942247511
WIN_CD_WIN_CD,numeric_cluster,1,0.00021741370485065656,0.9893114835416751
TOPSIN_ET_DC_SMALL_Vg_max_Vd,numeric_cluster,1,0.00021724569498485393,0.9893669299783552
MEASURE_ET_DC_SEC_Vgs_back_1V,numeric_cluster,1,0.0002165799480430566,0.9894222065000656
FIC_ET_HIRS,numeric_cluster,1,0.00021542308322210286,0.9894771877614625
FIC_ET_DC_RF_Vg_max_Vd_0p1,numeric_cluster,1,0.00021520155178201623,0.9895321124825953
MEASURE_ET_RF_Modeling_Cds_err,numeric_cluster,1,0.00021288447333300277,0.989586445828403
STAGE_STD_DC_RF_Vg_max_Vd,engineered,1,0.000211693489342025,0.989640475205847
STAGE_STD_DC_RF_Gm_m0p2,engineered,1,0.0002108361491115312,0.9896942857690085
MEASURE_ET_DC_SMALL_Vg_max_Vd_0p1,numeric_cluster,1,0.00020773909053534894,0.9897473058867612
ANODE_ET_Ran_con_2,numeric_cluster,1,0.00020689929852716672,0.989800111668969
MEASURE_ET_RF_Modeling_Stress_time,numeric_cluster,1,0.0002031524669155791,0.9898519611677313
MEASURE_ET_DC_SMALL_n_gs,numeric_cluster,1,0.00020310254543754518,0.9899037979253064
THIN_Measure3GN_Thickness_after_etchback,numeric_cluster,1,0.00020104583440207273,0.9899551097597147
SIN_GATE_ET_OHMC,numeric_cluster,1,0.00020030536731151816,0.9900062326087363
MEASURE_ET_DC_SEC_Vt_gs,numeric_cluster,1,0.00020014653770120076,0.9900573149205407
TOPSIN_ET_Load_Pull_Pout_Last,numeric_cluster,1,0.00019998353960933154,0.9901083556312291
STAGE_STD_DC_RF_Vboff,engineered,1,0.00019904042318102472,0.990159155635443
TOPSIN_ET_Load_Pull_Freq,numeric_cluster,1,0.00019892830113992418,0.9902099270233585
FIC_ET_FC_lin_4,numeric_cluster,1,0.00019878492200630691,0.9902606618173978
THIN_ET_Rsh_an_ct2,numeric_cluster,1,0.0001986083825814027,0.9903113515542402
STAGE_STD_DC_RF_Vg_optt3,engineered,1,0.0001984376064713088,0.9903619977048252
STAGE_STD_Gm_max,engineered,1,0.00019841677262189862,0.9904126385381002
MEASURE_ET_DC_SEC_Ids_m0p2,numeric_cluster,1,0.00019776555046239737,0.990463113163487
MEASURE_ET_DC_SMALL_n_gd,numeric_cluster,1,0.00019749217501110962,0.9905135180167446
MEASURE_ET_DC_RD_Vboff,numeric_cluster,1,0.00019739391724880425,0.9905638977922081
THIN_ET_DC_RF_Vds_max,numeric_cluster,1,0.00019704493188267046,0.9906141884980356
MEASURE_ET_RF_Modeling_L_Gs,numeric_cluster,1,0.0001965602739604928,0.9906643555072586
MEASURE_ET_DC_SEC_Vg_min_ON,numeric_cluster,1,0.000195995693002073,0.9907143784215556
STAGE_STD_DC_RF_Vg_max_Vd_0p1mA,engineered,1,0.00019596693223272081,0.9907643939953978
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_pos,numeric_cluster,1,0.00019567655293761043,0.9908143354573126
MEASURE_ET_RF_Modeling_S21_19G_Before,numeric_cluster,1,0.00019512655231712685,0.9908641365455616
TOPSIN_ET_DC_RF_Vbgd_0p1,numeric_cluster,1,0.00019443519388937387,0.9909137611821609
MEASURE_ET_C175pf_0,numeric_cluster,1,0.00019438045975068126,0.9909633718492638
MEASURE_ET_DC_Big_Vdg_max,numeric_cluster,1,0.00019417507018915333,0.9910129300959063
MEASURE_ET_DC_SEC_S_Ids_max_SD3p5,numeric_cluster,1,0.00019394487494024874,0.991062429591068
STAGE_DELTA_Gm_m2_FIC_minus_TOPSIN,engineered,1,0.0001935614982591538,0.9911118312390854
MEASURE_ET_DC_SEC_X_Vg_at_I2_pos_SD3p5,numeric_cluster,1,0.00019241769258657718,0.9911609409598046
MEASURE_ET_Load_Pull_Id_ord,numeric_cluster,1,0.00018957698324822216,0.9912093256617357
MEASURE_ET_DC_SEC_X_Ids_max_FPSD3p2,numeric_cluster,1,0.0001890018249840134,0.9912575635691525
THIN_ET_DC_RF_Vg_max_Vd_0p1mA,numeric_cluster,1,0.0001859017697799894,0.9913050102663473
STAGE_STD_R_f_tn_2,engineered,1,0.00018555310271241922,0.9913523679751437
STAGE_STD_DC_RF_Gm_0,engineered,1,0.0001854664187978703,0.9913997035600761
SIN_GATE_ET_TR_1F,numeric_cluster,1,0.00018520649464785603,0.9914469728059819
STAGE_STD_R_f_tn_3,engineered,1,0.0001849169793734533,0.9914941681604796
MEASURE_ET_DC_RF_Vds_max_0p1,numeric_cluster,1,0.00018462559155550768,0.99154128914565
ANODE_ET_Rsh_an_ct2_OW_CR,numeric_cluster,1,0.00018420840382654303,0.9915883036542662
MEASURE_ET_RF_Modeling_Rd,numeric_cluster,1,0.00018368044995888664,0.9916351834160895
STAGE_STD_DC_RF_Vt_gs,engineered,1,0.000183564805047077,0.9916820336624911
STAGE_STD_TANR,engineered,1,0.00018265860217733077,0.991728652623665
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg,numeric_cluster,1,0.00018180856931487654,0.9917750546355766
STAGE_STD_C_CAT_2_OW_ST,engineered,1,0.00018156440947967442,0.9918213943319019
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg_FPSD3p2,numeric_cluster,1,0.00018152156543446994,0.9918677230933746
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg_SD3p5,numeric_cluster,1,0.0001807001769370871,0.9919138422163304
THIN_ET_Ran_con_3,numeric_cluster,1,0.0001795018545287412,0.9919596554979782
MEASURE_ET_DC_RF_n_gs,numeric_cluster,1,0.00017949374739267336,0.9920054667104855
THIN_ET_R214,numeric_cluster,1,0.00017912267862330665,0.99205118321713
GATE2_CD_310nm_Gate_Leg_Length,numeric_cluster,1,0.0001789931272710081,0.9920968666590878
THIN_ET_i5021_1,numeric_cluster,1,0.00017896773466932547,0.9921425436202299
STAGE_STD_Vdg_max,engineered,1,0.00017857249813309526,0.9921881197073014
STAGE_STD_Gm_m2,engineered,1,0.00017802839622163116,0.9922335569262026
VIA_Etch_Via_etch_end_point_time,numeric_cluster,1,0.00017652759587175228,0.9922786111039964
STAGE_DELTA_Rcat_cn_2_OW_ST_CATHODE_minus_THIN,engineered,1,0.0001739193609865141,0.9923229995961921
STAGE_STD_DC_RF_Idss,engineered,1,0.00017383531951444456,0.9923673666389402
THIN_Measure1GN_Thickness_after_bonding,numeric_cluster,1,0.00017315183521358224,0.992411559239709
EBCR2_CD_2_EBCR_cd_etch,numeric_cluster,1,0.00017307787792944767,0.9924557329647627
STAGE_RANGE_Vg_gm_max,engineered,1,0.00017291851349695675,0.9924998660160993
MEASURE_ET_DC_SEC_S_Bin,numeric_cluster,1,0.0001728926386004417,0.9925439924635269
TOPSIN_ET_R_f_tn_1,numeric_cluster,1,0.00017070961136059123,0.99258756174879
MEASURE_ET_DC_RF_S21dB_10GHz,numeric_cluster,1,0.0001702958651340002,0.992631025435855
STAGE_STD_DC_RF_Imax,engineered,1,0.00016950059676232044,0.9926742861509006
MEASURE_ET_R314,numeric_cluster,1,0.000169311027636233,0.9927174984832495
MEASURE_ET_DC_SEC_X_Ron_FPSD3p2,numeric_cluster,1,0.00016919146561396867,0.9927606803004342
MEASURE_ET_DC_SEC_S_Vg_at_I3_neg,numeric_cluster,1,0.00016844792728127966,0.9928036723483759
MEASURE_ET_R514,numeric_cluster,1,0.00016812745898429774,0.9928465826049377
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_pos_FPSD3p2,numeric_cluster,1,0.0001680311149085809,0.9928894682721253
MEASURE_ET_DC_RF_Id_Vbon_max,numeric_cluster,1,0.00016773824295508738,0.9929322791911978
TOPSIN_ET_DC_RF_Vt_gs,numeric_cluster,1,0.00016732495455559548,0.9929749846289208
MEASURE_ET_RF_Modeling_Delta_MAG_25G,numeric_cluster,1,0.00016730821679779623,0.9930176857947568
TOPSIN_ET_KLV_F_AB_4u_FEMSO,numeric_cluster,1,0.0001661766634777601,0.993060098160396
TOPSIN_ThicknessGN_RefractiveIndex,numeric_cluster,1,0.00016558748227982905,0.9931023601525237
STAGE_RANGE_DC_RF_Imax,engineered,1,0.00016487637218724874,0.9931444406518918
THIN_ET_sh_f_tn_23,numeric_cluster,1,0.00016483059663246206,0.9931865094682141
MEASURE_ET_DC_SEC_S_Vg_at_I2_neg_FPSD3p2,numeric_cluster,1,0.00016471976632076647,0.9932285499979189
MEASURE_ET_DC_SEC_S_Bin_SD3p5,numeric_cluster,1,0.00016450521048254956,0.9932705357677046
STAGE_DELTA_Gate_res_FIC_minus_TOPSIN,engineered,1,0.00016408594846086466,0.9933124145315259
MEASURE_ET_Ran_con_3_OW_CR,numeric_cluster,1,0.00016361667631776034,0.9933541735255712
STAGE_STD_DC_RF_n_gd,engineered,1,0.00016360320855223474,0.993395929082312
STAGE_STD_DC_RF_Vdg_max,engineered,1,0.0001627992092721326,0.9934374794386913
GATE2_CD_HPA_CB_Gate_Win_Length,numeric_cluster,1,0.00016277771015993196,0.9934790243079691
MEASURE_ET_Load_Pull_GL_meas,numeric_cluster,1,0.00016258386910658601,0.9935205197042495
STAGE_DELTA_Rc_cat_ct2_CATHODE_minus_THIN,engineered,1,0.00016234153312886748,0.993561953250437
MEASURE_ET_RF_Modeling_L_Gd,numeric_cluster,1,0.00016223372435201561,0.9936033592811768
STAGE_DELTA_Rcat_cn_1_OW_ST_CATHODE_minus_THIN,engineered,1,0.00016187183658242138,0.9936446729492704
MEASURE_ET_Ran_con_2,numeric_cluster,1,0.00016163100364770578,0.9936859251508845
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_pos_FPSD3p2,numeric_cluster,1,0.00015706653842674303,0.9937260123888758
MEASURE_ET_RF_Modeling_Vd_set,numeric_cluster,1,0.00015650263361412513,0.9937659557045101
FIC_ET_Ids_m2,numeric_cluster,1,0.0001558098306582081,0.9938057221998153
STAGE_STD_Ran_con_2_OW_CR,engineered,1,0.00015435359614504913,0.9938451170283095
MEASURE_ET_TR_1F,numeric_cluster,1,0.00015408497608285018,0.9938844432983666
MEASURE_ET_C385pf_0,numeric_cluster,1,0.0001540317534914323,0.9939237559847114
CHRE_ET_Ids_Channel_recess_current,numeric_cluster,1,0.0001539609281804545,0.9939630505946975
TOPSIN_ET_DC_RF_Vdg_max,numeric_cluster,1,0.0001537219402783346,0.9940022842091015
STAGE_STD_DC_RF_Vds_max_0p1,engineered,1,0.0001524403034858775,0.9940411907183206
STAGE_STD_Vg_Vds_max,engineered,1,0.00015243919217443515,0.9940800969439058
MEASURE_ET_DC_Stress_Stress_time,numeric_cluster,1,0.00015243069215760204,0.9941190010000777
STAGE_RANGE_Rc_TF_AB_2,engineered,1,0.00015142213456367066,0.9941576476475826
STAGE_RANGE_Rc_f_hr_23,engineered,1,0.0001514215507140288,0.9941962941460748
STAGE_RANGE_R_f_tn_3,engineered,1,0.00015139886908769983,0.994234934855659
MEASURE_ET_Vk,numeric_cluster,1,0.00015045606084084266,0.9942733349374241
STAGE_STD_DC_RF_n_gs,engineered,1,0.00015017565811769638,0.994311663453528
THIN_Measure2GN_Thickness_after_grinding,numeric_cluster,1,0.00014954367815673663,0.9943498306728249
FIC_ET_DC_RF_Vboff,numeric_cluster,1,0.00014871099440663685,0.9943877853707792
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm,numeric_cluster,1,0.00014768227235788207,0.9944254775136022
STAGE_STD_sh_f_hr_23,engineered,1,0.0001476327711748461,0.9944631570225076
MEASURE_ET_DC_SEC_Vgs_back_0p1V,numeric_cluster,1,0.00014762971735301318,0.9945008357520028
MEASURE_ET_LT_SEC_Vg_Id_min_Vd3,numeric_cluster,1,0.00014653919342703679,0.99453823615301
MEASURE_ET_DC_SEC_S_Vg_at_I1_neg_SD3p5,numeric_cluster,1,0.00014612670549300695,0.9945755312769661
TFRP_ET_TF_AB_1,numeric_cluster,1,0.00014591648964205095,0.9946127727486744
TOPSIN_ET_C385pf_0,numeric_cluster,1,0.00014538093713088108,0.9946498775342293
STAGE_RANGE_Rsh_an_ct2_OW_CR,engineered,1,0.00014502643743837326,0.9946868918427564
SIN_GATE_ET_Ran_con_3,numeric_cluster,1,0.00014491764161635027,0.9947238783839178
MEASURE_ET_R_400_HOR,numeric_cluster,1,0.00014456987553550663,0.9947607761666347
SIN_Thickness_SiN_Thickness,numeric_cluster,1,0.00014455302368255102,0.9947976696483448
STAGE_RANGE_DC_RF_n_gd,engineered,1,0.000144486275297517,0.9948345460942278
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_neg,numeric_cluster,1,0.00014417729391586186,0.9948713436804739
FIC_ET_sh_f_hr_23,numeric_cluster,1,0.0001441622758186069,0.9949081374337329
MEASURE_ET_DC_RF_Ft_W,numeric_cluster,1,0.00014291970879060686,0.9949446140533702
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_pos,numeric_cluster,1,0.00014190560303993584,0.9949808318483145
FIC_ET_G2_per_6K,numeric_cluster,1,0.0001415806691176132,0.9950169667121418
STAGE_RANGE_DC_RF_Vg_max_Vd_0p1,engineered,1,0.00014133823715649807,0.9950530397013789
TOPSIN_ET_DC_RF_Ids_m0p2,numeric_cluster,1,0.00014083044226885586,0.9950889830888896
STREETS_Height_Backside_metal_thickness,numeric_cluster,1,0.00014001115288927727,0.99512471737363
FIC_ET_DC_RF_Vds_max_0p1mA,numeric_cluster,1,0.0001397464013279756,0.9951603840872698
MEASURE_ET_DC_SEC_X_Vboff_Id_SD3p5,numeric_cluster,1,0.00013967913614776334,0.9951960336331835
STAGE_RANGE_DC_RF_Vg_max_Vd_0p1mA,engineered,1,0.0001394798681158891,0.9952316323210019
SIN_ET_DC_RF_Vg_max_Vd_0p1mA,numeric_cluster,1,0.00013796195631668223,0.9952668436004508
SIN_GATE_ET_R214,numeric_cluster,1,0.0001378547578185281,0.9953020275202102
SIN_ET_DC_RF_Vboff,numeric_cluster,1,0.00013762794437431505,0.9953371535516085
STAGE_STD_DC_RF_Id_gm_max,engineered,1,0.00013692581333617576,0.995372100381922
MEASURE_ET_RF_Modeling_Rg,numeric_cluster,1,0.00013676937752830172,0.9954070072859758
MEASURE_ET_RF_Modeling_Cgs,numeric_cluster,1,0.00013666917185411188,0.9954418886150804
MEASURE_ET_Load_Pull_IG_comp_Last_uA,numeric_cluster,1,0.00013664509699849983,0.9954767637996905
MEASURE_ET_i5021_2,numeric_cluster,1,0.0001361050837868818,0.995511501159667
MEASURE_ET_DC_RF_CF_S22_Mag_L1018,numeric_cluster,1,0.00013598569849937377,0.9955462080495863
STAGE_RANGE_Ran_con_2,engineered,1,0.00013589249788171262,0.9955808911524188
STAGE_RANGE_DC_RF_Id_gm_max,engineered,1,0.00013518139648380434,0.9956153927647108
THIN_ET_R_660_VER,numeric_cluster,1,0.00013501204503694705,0.9956498511543543
GATE2_CD_358nm_Gate_Win_Length,numeric_cluster,1,0.00013394757186913176,0.9956840378643034
FIC_ET_DC_PIV_Ids0_QP3,numeric_cluster,1,0.00013361512403844603,0.9957181397254012
MEASURE_ET_DC_Big_Vds_max,numeric_cluster,1,0.00013184213967056555,0.995751789077346
TOPSIN_ET_DC_RF_Vg_optt,numeric_cluster,1,0.00013096357477902762,0.9957852141979536
STAGE_RANGE_Rcat_cn_3_OW_ST,engineered,1,0.00013027049828874852,0.9958184624284199
THIN_ET_R_f_hr_3,numeric_cluster,1,0.00012980918761615944,0.9958515929210732
MEASURE_ET_Gate_res,numeric_cluster,1,0.00012932760457313528,0.9958846005019067
STAGE_RANGE_sh_f_hr_23,engineered,1,0.00012910450529158917,0.9959175511423246
MEASURE_ET_DC_RF2_K,numeric_cluster,1,0.00012881257178167454,0.9959504272741411
STAGE_RANGE_Ran_con_1,engineered,1,0.00012852436068413637,0.9959832298474074
STAGE_RANGE_DC_RF_Ids_m0p2,engineered,1,0.00012754398451102415,0.9960157822045974
MEASURE_ET_DC_SEC_X_Vg_at_I1_pos,numeric_cluster,1,0.00012731437894694794,0.9960482759608085
OHMIC_ET_Ran_con_3,numeric_cluster,1,0.00012520441433640827,0.9960802312022324
OHMIC_ET_R214,numeric_cluster,1,0.00012375122176372217,0.9961118155532231
FIC_ET_DC_RF_Vg_optt3,numeric_cluster,1,0.00012352499604299281,0.996143342165854
STAGE_DELTA_Rsh_an_ct2_OW_CR_ANODE_minus_THIN,engineered,1,0.00012316146928372955,0.996174775997528
STAGE_DELTA_Vbkd_FMESA_minus_MESA,engineered,1,0.00012278236180779045,0.9962061130716637
THIN_Measure2_Thickness_after_grinding,numeric_cluster,1,0.00012251462888845924,0.9962373818137833
MEASURE_ET_C_AN_2,numeric_cluster,1,0.0001221371348673804,0.9962685542101577
MEASURE_ET_DC_Big_Vg_optt3,numeric_cluster,1,0.00012203661577632015,0.9962997009515915
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_neg,numeric_cluster,1,0.00012183376965333074,0.996330795921713
STAGE_STD_G_per_6K,engineered,1,0.00012164080139474881,0.9963618416415958
MEASURE_ET_DC_RF_S22ang_26GHz,numeric_cluster,1,0.0001202866523377378,0.9963925417493829
STAGE_STD_DC_RF_Vdg_max_0p1mA,engineered,1,0.0001202803741250573,0.9964232402548159
THIN_ET_Vk,numeric_cluster,1,0.00012023464954504862,0.9964539270902131
FMESA_Height_Fmesa_Height,numeric_cluster,1,0.00011963832187574651,0.9964844617281439
STAGE_STD_Vg_gm_max,engineered,1,0.00011915819378425314,0.9965148738255942
MEASURE_ET_RF_Modeling_Vd_stress,numeric_cluster,1,0.00011861338648115272,0.9965451468748411
THIN_ET_DC_RF_n_gd,numeric_cluster,1,0.00011778559707649693,0.9965752086519023
BMETAL1_Height_Metal1_metal_thickness,numeric_cluster,1,0.00011757368172785339,0.9966052163429621
MEASURE_ET_RF_Modeling_Vg_Stress,numeric_cluster,1,0.00011653837830072873,0.9966349597991613
STAGE_RANGE_TF_AB_2,engineered,1,0.00011640693159447976,0.9966646697069329
MEASURE_ET_R_f_hr_1,numeric_cluster,1,0.00011514628400936239,0.9966940578664807
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos_SD3p5,numeric_cluster,1,0.00011468171504941864,0.9967233274566205
STAGE_RANGE_Vp_1,engineered,1,0.00011431491467749504,0.9967525034302972
THIN_ET_F_AB,numeric_cluster,1,0.00011418919171952841,0.9967816473163874
