unit,cluster_size,oof_importance,cumulative_fraction
THIN_ET_C20,1,0.00040078960454393046,0.9797523507428247
FIN_Etch_Soft_Bias,1,0.00039873694821472284,0.9798546262994979
MEASURE_ET_DC_Big_Vg_optt3,1,0.00039764772189847773,0.9799566224709063
MEASURE_ET_RF_Modeling_Rs,1,0.00039433149532885437,0.9800577680341132
FIC_ET_Vdg_max,1,0.0003937852078809114,0.9801587734752343
MEASURE_ET_DC_RF_Max_S11_Freq_L1018,1,0.00039295687286709736,0.9802595664494017
MEASURE_ET_DC_SEC_S_Bin,1,0.00039241837825705953,0.9803602213003373
TOPSIN_ET_Load_Pull_ID_comp_Last_mA,1,0.00039122907740691713,0.9804605710970082
SIN_ThicknessGN2_RefractiveIndex,1,0.00039066500552094075,0.980560776209906
MEASURE_ET_DC_RF_Min_S21_Mag_L2180,1,0.00038947088022135636,0.9806606750310737
THIN_ET_DC_RF_Vdg_max,1,0.0003868824451331485,0.9807599099216958
BRIDGE_METAL_Height_Final_TOP_metal_thickness,1,0.00038660300691295064,0.9808590731367443
TOPSIN_ET_C450pf,1,0.00038600067635841795,0.9809580818547161
TOPSIN_ThicknessGN_RefractiveIndex,1,0.00038194174121811413,0.9810560494606145
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_pos_FPSD3p2,1,0.00038164437498760053,0.9811539407924257
SIN_ET_DC_RF_Vg_optt,1,0.0003812868537690986,0.9812517404204663
MEASURE_ET_DC_RD_Id_Vbon_max,1,0.00038088323983324744,0.9813494365220085
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm_SD3p5,1,0.00038059446989881457,0.9814470585544034
FIC_ET_FC_lin_4,1,0.00038049088443013317,0.9815446540172478
MEASURE_ET_LT_SEC_ChipStatus,1,0.0003804522395583138,0.9816422395677282
FIN_Etch_Hard_Bias,1,0.00037940217142188405,0.9817395557769708
ANODE_ET_Ran_con_2,1,0.0003793102476674994,0.9818368484078789
GATE2_Thickness4_PMMA_PR_etch_thickness,1,0.0003758324693074155,0.9819332489927416
SIN_ET_DC_RF_Vbgd_0p1,1,0.0003735811549172328,0.9820290721181201
MEASURE_ET_DC_Stress_Vd_stress,1,0.00037291975113811973,0.9821247255942096
OHMIC_ET_OHMIC_conc,1,0.0003710215065699454,0.9822198921728075
MEASURE_ET_LT_SEC_Vg_Id_min_Vd7,1,0.0003614490324798484,0.9823126034230977
TOPSIN_ET_OHMC_GN,1,0.0003565522258408732,0.9824040586482636
THIN_ET_R_660_VER,1,0.0003557949642879457,0.9824953196367349
MEASURE_ET_DC_RF_CF_S22_Mag_L1002,1,0.0003549513276408749,0.9825863642334017
ANODE_CD_Anode_CD_litho,1,0.00035291054254611655,0.9826768853711001
MEASURE_ET_DC_RF_Vbgd_0p01,1,0.0003525655582652202,0.9827673180207374
MEASURE_ET_R114,1,0.00035256102062470316,0.9828577495064753
MEASURE_ET_Ran_con_3,1,0.0003518750147051615,0.9829480050325045
MEASURE_ET_DC_SEC_X_Id_at_Vboff_mA_mm,1,0.00035142877037065657,0.9830381460973884
THIN_ET_F_AB,1,0.00035130532873710535,0.9831282554996389
MEASURE_ET_RF_Modeling_Vd_set,1,0.0003510821856725771,0.9832183076659569
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg2_SD3p5,1,0.00035030532603146406,0.9833081605686936
MEASURE_ET_DC_SEC_S_Vg_at_I3_pos,1,0.0003482728007383817,0.9833974921310911
MEASURE_ET_DC_Stress_Vg_max_Ig_before,1,0.00034691828848052277,0.9834864762626929
TOPSIN_ET_DC_RF_n_gs,1,0.0003456767060890517,0.9835751419298766
MEASURE_ET_DC_RF_Freq_cut_L2180,1,0.0003447437692330396,0.9836635682998576
TOPSIN_ET_DC_SMALL_Vg_max_Vd_0p1,1,0.00034276274610977133,0.9837514865397452
FIC_ET_DC_RF_Vg_optt2,1,0.000341425460599773,0.9838390617674777
MEASURE_ET_RF_Modeling_Ft_int,1,0.00034053538835162234,0.9839264086927288
BRGM_Cd_Litho_BRGM_litho_CD,1,0.0003404041317404178,0.9840137219508142
MEASURE_ET_RF_Modeling_Fmax_int,1,0.00033996467924007635,0.9841009224898517
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg_SD3p5,1,0.0003397838769615941,0.9841880766533181
MEASURE_ET_R214,1,0.00033354759712294333,0.9842736312183653
THIN_ET_R_f_hr_3,1,0.0003325679105237617,0.9843589344949559
THIN_ET_Vk,1,0.0003321967505948203,0.9844441425694628
MEASURE_ET_DC_SMALL_n_gd,1,0.00033008113903244314,0.9845288079921005
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd8,1,0.0003297813465350322,0.9846133965183164
MEASURE_ET_DC_SEC_Vg_min_ON,1,0.0003265016029057405,0.9846971437941617
MEASURE_ET_Er,1,0.00032622717056703804,0.9847808206784361
CATHODE_ET_C_CAT_2,1,0.0003261406214962864,0.9848644753629759
MEASURE_ET_DC_RF_S22ang_10GHz,1,0.00032340428998856865,0.9849474281817132
MEASURE_ET_DC_SEC_X_Vg_at_I3_neg_SD3p5,1,0.00031898071572241575,0.9850292463588713
MEASURE_ET_TANR,1,0.0003188619086156358,0.9851110340621467
THIN_Measure4_Wafer_thickness_final,1,0.00031879715939128533,0.9851928051573227
MEASURE_ET_DC_SMALL_Vt_gs,1,0.00031833493350716445,0.9852744576921046
TOPSIN_ET_DC_RF_Vbgs_0p01,1,0.00031757740505016375,0.9853559159217314
MEASURE_ET_DC_SEC_S_Vboff_Id_plus_Ig_SD3p5,1,0.00031586527052011724,0.9854369349908717
MEASURE_ET_DC_RF_MSG_18GHz,1,0.0003155533224232443,0.9855178740456932
MEASURE_ET_C175pf,1,0.00031523864156655435,0.9855987323852463
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg1_SD3p5,1,0.0003140109170194293,0.9856792758149019
MEASURE_ET_DC_SEC_Ids_m0p2,1,0.0003131844902383514,0.9857596072670635
MEASURE_ET_DC_RF_Vg_Vbon_max,1,0.00031313374644558747,0.9858399257035021
MEASURE_ET_DC_Big_Ids_m0p2,1,0.00030780276575783803,0.9859188767496851
MEASURE_ET_Rsh_cat_c2,1,0.00030764555741577315,0.9859977874721142
MEASURE_ET_R_f_tn_2,1,0.0003064127123656883,0.9860763819712427
TOPSIN_ThicknessGN_SiN_Thickness,1,0.0003043562262595055,0.9861544489841118
BRGM_Cd_Metal_BRGM_Final_metal_CD,1,0.00030402658047617905,0.9862324314432264
BRIDGE_METAL_CD_BRGM_Final_metal_CD,1,0.0003036327034213161,0.9863103128733413
MEASURE_ET_RF_Modeling_Fmax_ext,1,0.0003022007802933612,0.9863878270168637
MEASURE_ET_DC_RF_MSG_10GHz,1,0.0003016615930061178,0.9864652028594831
TOPSIN_ET_DC_SMALL_Vg_optt,1,0.0003007523211626151,0.9865423454749477
SIN_GATE_ET_R214,1,0.0003006559550013721,0.9866194633726056
FIC_ET_DC_PIV_Ids0_QP1,1,0.0003003069192961061,0.9866964917430171
FIC_ET_TR_1F,1,0.0002995210528904192,0.9867733185396228
THIN_ET_TANR,1,0.00029625212923055247,0.9868493068611675
BMETAL1_Height_Metal1_metal_thickness,1,0.0002936867194993902,0.9869246371581436
MEASURE_ET_DC_SMALL_n_gs,1,0.00029334214527352426,0.9869998790722373
MEASURE_ET_DC_SEC_X_Vg_at_I3_pos_FPSD3p2,1,0.00029258779174548224,0.9870749274955413
OHMIC_ET_Ran_con_2,1,0.00029220943535839927,0.9871498788708785
MEASURE_ET_RF_Modeling_L_Gd,1,0.00029143571298061003,0.9872246317873388
SIN_ET_DC_RF_Vds_max,1,0.00029060208318068927,0.9872991708787392
FIC_ET_R_f_tn_3,1,0.00029015458045606715,0.9873735951862189
SIN_GATE_ET_TR_1F,1,0.00029013200542821687,0.9874480137032305
FIC_ET_DC_RF_Ids_m0p2,1,0.00028817025016122596,0.9875219290323313
MEASURE_ET_DC_RF2_S21dB_26GHz,1,0.0002881222589471481,0.9875958320517422
MEASURE_ET_R314,1,0.00028797717701184325,0.9876696978578079
TOPSIN_ET_R314,1,0.0002856016381961383,0.9877429543409707
MEASURE_ET_TF_AB_3,1,0.00028499430979821193,0.9878160550451162
TOPSIN_ET_DC_SMALL_Vg_max_Vd,1,0.0002837696286682782,0.9878888416199971
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg3,1,0.00028266143014140613,0.9879613439432635
THIN_ET_R_f_hr_1,1,0.0002823202670571408,0.9880337587586016
MEASURE_ET_DC_Big_Vdg_max,1,0.0002796003119872644,0.9881054759086738
MEASURE_ET_R_400_VER,1,0.00027871372511701216,0.9881769656502603
MEASURE_ET_DC_RF_S12ang_26GHz_W,1,0.00027820241688086215,0.9882483242418874
TOPSIN_ET_ABVIETCH,1,0.00027460543672720185,0.9883187602123499
FMESA_Height_Fmesa_Height,1,0.000273897851437884,0.9883890146880208
MEASURE_ET_Rsh_F_AB_2,1,0.0002730820306359105,0.9884590599066186
MEASURE_ET_DC_RF_Vbgd1,1,0.00027303201230523147,0.9885290922955737
MEASURE_ET_DC_SEC_S_Vg_at_I2_neg_FPSD3p2,1,0.0002726476138674092,0.9885990260867831
FIC_ET_DC_RF_Vdg_max_0p1,1,0.0002713267113734609,0.9886686210680615
THIN_ET_Rsh_TF_AB2,1,0.00027083823079047454,0.9887380907546469
MEASURE_ET_Load_Pull_Id_SS,1,0.0002705362756290579,0.9888074829900898
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_neg_SD3p5,1,0.000270164889971966,0.9888767799655498
SIN_GATE_ET_I_5,1,0.0002696985183065481,0.988945957317228
SIN_GATE_ET_Ran_con_1,1,0.0002696128281941794,0.9890151126894935
FIC_ET_DC_RF_Vt_gs,1,0.000267553613503245,0.9890837398756208
MEASURE_ET_DC_SEC_S_Vg_at_I2_neg,1,0.0002655576608091853,0.9891518551022376
MEASURE_ET_C_CAT_2_OW_ST,1,0.00026543459513646837,0.9892199387626545
MEASURE_ET_DC_SEC_S_Ids_max_SD3p5,1,0.0002642497543831917,0.9892877185128163
BRIDGE_METAL_Height2_BRGM_Height2,1,0.0002639883030670384,0.989355431201024
FIC_ET_DC_RF_Vds_max_0p1mA,1,0.00026273224088824165,0.9894228217107652
TOPSIN_ET_Load_Pull_Pout_Last,1,0.0002616801033245051,0.9894899423484629
MEASURE_ET_RF_Modeling_Cgs,1,0.0002599089820345844,0.9895566086956399
MEASURE_ET_F_AB,1,0.00025951046543694453,0.9896231728237798
SIN_GATE_ET_sh_GA142_GN,1,0.0002585332010328495,0.9896894862847533
GATE2_CD_HPA_CB_Gate_Win_Length,1,0.0002580935277597596,0.9897556869700511
TFRP_M_Gauge_P_E_Resistors,1,0.00025570425793514676,0.9898212748104586
MEASURE_ET_DC_Stress_Vg_max_Ig_after,1,0.0002553964458821501,0.9898867836974375
MEASURE_ET_DC_SEC_X_Vboff_Id_SD3p5,1,0.0002518832741897945,0.9899513914600233
MEASURE_ET_DC_SEC_X_ChipStatus,1,0.0002507362137105486,0.9900157050029498
MEASURE_ET_DC_RF_ids_m0p2_W,1,0.0002505785137504392,0.9900799780960227
MEASURE_ET_sh_f_hr_23,1,0.0002501075272391711,0.9901441303816111
GATE2_Ali_Litho2_Gate_to_ohmic_alignment,1,0.0002491812926931525,0.9902080450891315
THIN_ET_i5021_3,1,0.00024564524936975137,0.9902710528057123
TOPSIN_ET_R214,1,0.00024563896020237254,0.9903340589091292
MEASURE_ET_DC_SMALL_Vds_max,1,0.0002444801923113028,0.9903967677899493
TOPSIN_ET_Load_Pull_Pin_Cut,1,0.00024329661107149372,0.9904591730835783
MEASURE_ET_DC_SEC_S_Vboff_Id_plus_Ig,1,0.0002429673166461581,0.9905214939135757
MEASURE_ET_DC_Big_Ft,1,0.00024221307075224778,0.9905836212803913
VIA_GaN_Height_Ni_height,1,0.00024157793484477552,0.9906455857355964
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_neg,1,0.00024119593478220494,0.9907074522082361
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_neg,1,0.00024062572341073193,0.9907691724223319
FIC_ET_DC_RF_Vboff,1,0.00024048792024231212,0.9908308572900776
MEASURE_ET_LT_SEC_Vd_Id_min_Vd8,1,0.0002391316687996179,0.9908921942809288
FIC_ET_sh_f_hr_23,1,0.00023889980767262815,0.9909534717996745
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm,1,0.000238010144255373,0.9910145211208036
GATE1_Thickness1_Triple_E-beam_thickness,1,0.0002377879355702394,0.9910755134456671
SIN_ET_DC_RF_Vg_optt1,1,0.00023669806575165315,0.9911362262202084
TOPSIN_ET_DC_SMALL_Vdg_max_0p1,1,0.000236403987663787,0.9911968635640671
MEASURE_ET_DC_SEC_S_Vg_at_I3_neg,1,0.00023565089832993763,0.9912573077414004
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_neg,1,0.00023395383886739047,0.9913173166249843
MEASURE_ET_DC_SEC_S_Vboff_Id_SD3p5,1,0.00023380834211289076,0.9913772881888224
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg,1,0.00023266003620548537,0.9914369652135503
SIN_ET_DC_RF_Vbgd_0p01,1,0.0002280525915869594,0.9914954604341707
TOPSIN_ET_Load_Pull_PhL_set,1,0.00022657451147501092,0.9915535765289867
CHRE_CD_Channel_recess_CD,1,0.0002264383314988508,0.9916116576937993
MEASURE_ET_DC_RD_S11dB_18GHz,1,0.00022620128742531135,0.9916696780570871
MEASURE_ET_DC_Big_K,1,0.0002256050698649642,0.9917275454912741
EBCR2_CD_2_EBCR_cd_etch,1,0.0002244984608005561,0.9917851290815418
MEASURE_ET_TR_1F,1,0.0002243889185718662,0.9918426845743573
TOPSIN_ET_DC_SMALL_Ids_m0p2,1,0.00022355282081167526,0.991900025609084
MEASURE_ET_DC_RF_S21dB_26GHz_W,1,0.0002235316879980784,0.9919573612232689
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg_FPSD3p2,1,0.0002229612745459038,0.9920145505270764
GATE2_CD_310nm_Gate_Leg_Length,1,0.00022107598198780096,0.9920712562555676
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_pos,1,0.00022094591304383152,0.9921279286215282
MEASURE_ET_KLV_F_AB_4u,1,0.00021942968082001103,0.9921842120757127
SIN_ThicknessGN2_SiN_Thickness,1,0.0002190433579981391,0.9922403964385493
THIN_ET_DC_RF_Vg_max_Vd_0p1mA,1,0.0002185701499789636,0.9922964594240874
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_neg,1,0.00021787512981706858,0.9923523441377741
MEASURE_ET_DC_Big_S21dB_10GHz,1,0.00021601071420226025,0.9924077506310558
TOPSIN_ET_DC_RF_Vbgd_0p1,1,0.00021583508841623174,0.9924631120765306
SIN_GATE_ET_Rsh_an_ct2,1,0.00021582086453082017,0.9925184698735956
MEASURE_ET_DC_Big_Vdg_max_0p1mA,1,0.00021496070097812444,0.9925736070397243
MEASURE_ET_DC_RF_S21dB_26GHz,1,0.00021461193596136792,0.9926286547480379
MEASURE_ET_RF_Modeling_Rgs_err,1,0.0002137271695698588,0.9926834755148162
MEASURE_ET_RF_Modeling_MAG_18,1,0.00021315437362921173,0.9927381493601115
TOPSIN_ET_Load_Pull_Id_ini,1,0.00021264093095603166,0.9927926915079672
TOPSIN_ET_TANR,1,0.00021251150505490618,0.9928472004582319
FIC_ET_R_f_tn_1,1,0.00021240475784235776,0.9929016820279627
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_neg,1,0.00021209829954658404,0.9929560849915021
MEASURE_ET_DC_SEC_S_Vg_at_I2_pos_FPSD3p2,1,0.00021145093054040693,0.9930103219056554
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg_FPSD3p2,1,0.00021134704775715817,0.9930645321739974
FIN_CD2_CD_etch_FIN,1,0.00021054046090232146,0.9931185355537631
MEASURE_ET_DC_RF_Vds_max_0p1mA,1,0.00021013947141670938,0.9931724360801988
SIN_Thickness2_SiN_Thickness,1,0.00020860491929086512,0.9932259429958251
BRGM_Height2_BRGM_Height2,1,0.00020854567276998794,0.9932794347147887
MEASURE_ET_DC_RF_Id_Vbon_min,1,0.0002083743468775456,0.9933328824888633
MEASURE_ET_DC_RD_Vg_Vbon_max,1,0.00020779989421804683,0.9933861829165085
FIC_ET_R314,1,0.0002074121339949016,0.993439383884114
TOPSIN_ET_C175pf_0,1,0.00020739393347510805,0.9934925801833078
TOPSIN_ET_Gate_res,1,0.0002073503095625416,0.9935457652930195
MEASURE_ET_DC_SEC_Vgs_back_0p1V,1,0.0002068676378720565,0.9935988265980121
THIN_ET_R_f_tn_3,1,0.0002067696861069594,0.9936518627784925
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_pos,1,0.00020652846165859166,0.9937048370851866
MEASURE_ET_DC_RF_S22ang_26GHz_W,1,0.00020606011377427287,0.9937576912612011
THIN_ET_Ran_con_3,1,0.00020549933324549418,0.9938104015976718
MEASURE_ET_DC_PIV_Ids1_QP3,1,0.00020462674956976318,0.9938628881174593
MEASURE_ET_C_AN_2,1,0.0002044826027729866,0.9939153376637635
FIC_ET_DC_PIV_Ids0_QP3,1,0.00020376218176835077,0.9939676024229301
MEASURE_ET_Load_Pull_PhL_meas,1,0.0002036627840775088,0.9940198416867064
TOPSIN_ET_Load_Pull_GL_set,1,0.00020333372038810384,0.9940719965460347
MEASURE_ET_DC_RF2_K,1,0.00020308843882517084,0.9941240884909315
THIN_ET_DC_RF_n_gd,1,0.00020285300821640094,0.994176120048155
OHMIC_ET_Probe_Number,1,0.00020246355427706836,0.9942280517109027
TOPSIN_ET_C385pf_0,1,0.00020222912037713955,0.9942799232416317
MEASURE_ET_C20,1,0.0002017132198144857,0.9943316624444751
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg_SD3p5,1,0.0002010829993897738,0.9943832399965234
MEASURE_ET_DC_SMALL_Vt_gd,1,0.000199692641027987,0.9944344609232926
SIN_GATE_ET_OHMIC_conc,1,0.0001972912179595189,0.9944850658878787
TOPSIN_ET_DC_SMALL_Vbin_gs,1,0.00019698389317835476,0.994535592024021
MEASURE_ET_Ran_con_2,1,0.000196694340534575,0.9945860438902518
MEASURE_ET_DC_RD_Vboff,1,0.0001951094124325075,0.994636089224295
SIN_ET_TR_1F,1,0.00019455415246388895,0.9946859921348113
MEASURE_ET_DC_SEC_S_Vg_at_I2_pos_SD3p5,1,0.00019327136278134708,0.994735566011288
MEASURE_ET_RF_Modeling_MAG_25G_Before,1,0.00019018093105482845,0.9947843471956738
MEASURE_ET_DC_SEC_X_Vg_at_I3_neg_FPSD3p2,1,0.00018765672209000776,0.9948324809234388
MEASURE_ET_RF_Modeling_Rgd,1,0.00018754252283961312,0.9948805853592309
FIC_ET_Id_mAmm_at_Vd_cond,1,0.0001869870312018112,0.9949285473120734
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg2_FPSD3p2,1,0.00018640343961246944,0.9949763595743619
MEASURE_ET_DC_SEC_S_Ron_SD3p5,1,0.00018570972891725055,0.9950239939006758
TOPSIN_ET_DC_RF_Vg_optt,1,0.0001843495578426031,0.9950712793447141
MEASURE_ET_RF_Modeling_Tau,1,0.00018382800084118243,0.9951184310099969
ANODE_ET_Rsh_an_ct2,1,0.0001836427960761454,0.9951655351704761
TOPSIN_ET_DC_RF_n_gd,1,0.00018326649214569094,0.9952125428094413
THIN_ET_DC_RF_Ids_m0p2,1,0.00018143501347842787,0.9952590806762897
OHMIC_ET_Ran_con_3,1,0.000181277423982652,0.9953055781216182
MEASURE_ET_DC_RF_n_gd,1,0.0001795547327051445,0.9953516336986671
MEASURE_ET_DC_RF_CF_S11_Mag_L1002,1,0.00017895554821379392,0.9953975355856011
MEASURE_ET_LT_SEC_Vg_Id_min_Vd3,1,0.00017886554996946196,0.9954434143880915
THIN_ET_DC_RF_Vds_max,1,0.00017821784352444443,0.9954891270546432
THIN_ET_R_f_tn_2,1,0.0001775782914421591,0.9955346756768404
TOPSIN_ET_DC_SMALL_Vbgs_0p01,1,0.0001746714652508341,0.99557947870155
BFIC_Height_FIC_metal_thickness,1,0.000173437861465566,0.9956239653083443
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd7,1,0.00017334917591921458,0.9956684291674006
TOPSIN_ET_DC_RF_Vt_gs,1,0.00017318171350013453,0.9957128500725441
MEASURE_ET_DC_RF_S21ang_26GHz,1,0.00017267809769785843,0.9957571418008286
TOPSIN_ET_KLV_F_AB_4u,1,0.00017123574703621275,0.9958010635678705
MEASURE_ET_RF_Modeling_Cgd,1,0.00017092709764910397,0.9958449061667087
MEASURE_ET_RF_Modeling_Delta_S21_25G,1,0.00017011978006959387,0.9958885416895407
FIC_ET_G2_per_6K,1,0.00016857320131135207,0.9959317805167461
MEASURE_ET_DC_RF_Ft_W,1,0.00016786927806801535,0.9959748387884704
MEASURE_ET_DC_RF_n_gs,1,0.00016781894076888746,0.9960178841487368
TOPSIN_ET_Load_Pull_Vg,1,0.00016716063930377492,0.9960607606554543
FIC_ET_DC_PIV_Ids1_QP1,1,0.000166204866238064,0.9961033920075084
FIC_ET_R_f_hr_3,1,0.00016464510712114322,0.9961456232831896
MEASURE_ET_DC_SEC_Vgs_back_1V,1,0.0001632811299522046,0.9961875047003367
MEASURE_ET_RF_Modeling_R_Gd,1,0.00016267907840703764,0.9962292316919726
FIC_ET_R_f_hr_1,1,0.00016226951458527382,0.9962708536309719
SIN_GATE_ET_Ran_con_3,1,0.00016136567048803625,0.9963122437350267
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg_SD3p5,1,0.00016090068777332756,0.996353514571564
TFRP_ET_TF_AB_3,1,0.00016082039954339917,0.9963947648142649
MEASURE_ET_DC_RD_Id_Vbon_min,1,0.00016033657263512735,0.996435890955935
MEASURE_ET_sh_GA142,1,0.0001590468952586567,0.9964766862968798
MEASURE_ET_RF_Modeling_Rg,1,0.0001582134244225056,0.9965172678535388
FIC_ET_DC_RF_Vds_max,1,0.00015738727270313385,0.9965576375032565
MEASURE_ET_RF_Modeling_Gds,1,0.00015538218921316946,0.9965974928514254
MEASURE_ET_RGAN3,1,0.00015501902572046154,0.9966372550485869
STREETS_Height_Backside_metal_thickness,1,0.00015480829940638959,0.9966769631946976
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg_FPSD3p2,1,0.00015450267263850747,0.9967165929479028
TFRP_ET_TF_AB_2,1,0.00015417945456127396,0.9967561397960528
MEASURE_ET_DC_RF_Vds_max,1,0.0001538317759815206,0.9967955974650573
MEASURE_ET_LT_SEC_Vg_Id_min_Vd8,1,0.0001537721011063885,0.9968350398275267
THIN_Measure2GN_Thickness_after_grinding,1,0.00015257237921080877,0.9968741744627458
MEASURE_ET_DC_RF_CF_S22_Mag_L1018,1,0.00014944920133874931,0.9969125080065263
SIN_GATE_ET_R414,1,0.0001484631711179078,0.9969505886347186
GATE2_CD_358nm_Gate_Win_Length,1,0.00014839959345550684,0.9969886529553158
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos_SD3p5,1,0.00014738930390306314,0.9970264581378349
THIN_ET_i5021_1,1,0.00014664191193062277,0.997064071615195
TOPSIN_ET_DC_RF_Vbgs_0p1,1,0.00014644687682063425,0.9971016350662796
MEASURE_ET_RF_Modeling_Rgs,1,0.00014608032848187837,0.9971391044981478
MEASURE_ET_DC_SMALL_Vds_max_0p1,1,0.00014585417704858974,0.9971765159224403
MEASURE_ET_DC_SEC_X_Vg_at_I2_pos_SD3p5,1,0.00014471250900302502,0.9972136345102264
MESA_Height_Mesa_Height,1,0.00014444578833268845,0.9972506846844753
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg1,1,0.0001443169461065527,0.9972877018108451
MEASURE_ET_DC_SEC_S_Ron,1,0.0001434401850920449,0.9973244940490495
SIN_GATE_ET_R114,1,0.0001431373990680075,0.997361208622996
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_pos,1,0.00014295583028624438,0.9973978766247643
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm,1,0.00014142124863176557,0.9974341510081491
MESA_ET_Vbkd,1,0.00013896737912450565,0.9974697959769011
FIC_ET_sh_GA142,1,0.0001388153651293213,0.9975054019542428
MEASURE_ET_Rsh_cat_c2_OW_ST,1,0.0001384578136386714,0.997540916220049
THIN_ET_R_660_HOR,1,0.00013826026980547063,0.9975763798160951
MEASURE_ET_Vbpin,1,0.00013732620168676164,0.997611603824771
MEASURE_ET_DC_SEC_S_Id_plus_Ig_at_Vboff_mA_mm_FPSD3p2,1,0.00013728119276178717,0.9976468162887108
MEASURE_ET_Ran_con_3_OW_CR,1,0.00013653543898581576,0.9976818374676871
SIN_ET_DC_RF_Vboff,1,0.00013588981747284933,0.9977166930455073
TFRP_ET_Probe_Number,1,0.00013566340696422892,0.997751490549299
MEASURE_ET_DC_RF_CF_S21_Ph_L1018,1,0.0001351023589906448,0.9977861441449478
MEASURE_ET_DC_SMALL_Vbgs1,1,0.0001348739996189977,0.9978207391666872
THIN_ET_Ran_con_1,1,0.00013396101253380747,0.9978551000083167
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_pos_FPSD3p2,1,0.00013265464103161644,0.9978891257671973
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd3,1,0.00013257170392526698,0.9979231302528082
FP2_Height1_FP2_Height1,1,0.0001321142274782361,0.9979570173962502
MEASURE_ET_Load_Pull_Id_ord,1,0.00013088316867726485,0.9979905887745626
TOPSIN_ET_RGAN1,1,0.0001302836236262167,0.9980240063702769
WIN_CD_WIN_CD,1,0.0001302673917424993,0.998057419802532
TOPSIN_ET_DC_RF_Vg_max_Vd_0p1,1,0.00013006886048628742,0.9980907823117543
MEASURE_ET_sh_GA142_GN,1,0.00012997130190570702,0.9981241197973159
TFRP_ET_TFRP,1,0.00012941028969076822,0.9981573133839063
MEASURE_ET_DC_RF_Id_Vbon_max,1,0.00012768143847053808,0.998190063522199
MEASURE_ET_G2_per_6K,1,0.00012751373652641077,0.9982227706451408
OHMIC_CD_Ohmic_CD_litho,1,0.00012668748847073955,0.9982552658364314
MEASURE_ET_TF_AB_1,1,0.0001252189325435949,0.9982873843448599
MEASURE_ET_DC_PIV_Ids1_QP2,1,0.00012494890508616676,0.9983194335915639
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos_FPSD3p2,1,0.0001244470985058902,0.9983513541254724
MEASURE_ET_DC_Diode_S21_dB_rev_9p5,1,0.00012387659871292435,0.9983831283268573
FIC_ET_DC_RF_Vg_optt3,1,0.00011963467617209564,0.9984138144801162
MEASURE_ET_VIA_KLV_8p5,1,0.0001194072246522296,0.9984444422923289
FIC_ET_R_f_hr_2,1,0.0001190458201342994,0.9984749774047089
TOPSIN_ET_Load_Pull_Pout_W_last,1,0.00011882113506674588,0.9985054548856344
CHRE_ET_Ids_Channel_recess_current,1,0.00011785394513226611,0.998535684283483
MEASURE_ET_TFR_AB,1,0.00011617720061182289,0.9985654835983409
THIN_ET_R_4000_VER,1,0.00011556263098869089,0.9985951252768156
MEASURE_ET_RF_Modeling_Vg_Stress,1,0.00011479286984366171,0.998624569512465
MEASURE_ET_DC_Big_Vds_max,1,0.00011342555102750163,0.9986536630324517
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg1_SD3p5,1,0.00011276133333757935,0.9986825861813847
OHMIC_ET_R214,1,0.00011203018823070068,0.9987113217924606
GATE2_CD_358nm_Gate_Leg_Length,1,0.0001115020527012811,0.9987399219373965
ANODE_ET_C_AN_2_OW_CR,1,0.0001106845962799439,0.998768312405725
