,permutation_rmse_increase
STAGE_DELTA_i5021_3_BRGM_minus_THIN,0.0
STAGE_DELTA_i5021_2_BRGM_minus_THIN,0.0
STAGE_DELTA_i5021_1_BRGM_minus_THIN,0.0
BRGM_ET_TR_1F,0.0
MEASURE_ET_DC_RF_Min_S21_Freq_L2180,0.0
MEASURE_ET_DC_RF_Max_S11_Mag_L2180,0.0
MEASURE_ET_DC_RF_Max_S11_Mag_L1002,0.0
MEASURE_ET_DC_RF_Max_S11_Freq_L1018,0.0
STAGE_RANGE_Cap_C300,0.0
STAGE_DELTA_Rc_F_AB_2_BRGM_minus_THIN,0.0
STAGE_DELTA_Ran_con_2_OW_CR_ANODE_minus_THIN,0.0
STAGE_RANGE_TR_1F,0.0
TOPSIN_ET_C100CapFICBRGM,0.0
TOPSIN_ET_C100C450pf,0.0
STAGE_STD_DC_PIV_Ids0_QP3,0.0
STAGE_STD_DC_PIV_Drain_Lag_1,0.0
STAGE_STD_C_CAT_2,0.0
STAGE_STD_C_AN_2,0.0
STAGE_STD_C300,0.0
STAGE_STD_C200_0,0.0
STAGE_STD_C100,0.0
STAGE_STD_ABVIETCH,0.0
STAGE_DELTA_DC_PIV_Gate_Lag_1_FIC_minus_TOPSIN,0.0
STAGE_DELTA_C_CAT_2_OW_ST_CATHODE_minus_THIN,0.0
Lot_type_ENG,0.0
MEASURE_ET_DC_SEC_Vg_gm_max,0.0
STAGE_RANGE_i5021_2,0.0
STAGE_RANGE_i5021_1,0.0
STAGE_RANGE_lkg_C300,0.0
TOPSIN_ET_lkg_C175pf,0.0
MEASURE_ET_DC_RF_MSG_10GHz,0.0
SIN_GATE_ET_Rc_OG144,0.0
MEASURE_ET_DC_PIV_Drain_Lag_Imax,0.0
MEASURE_ET_C300M1B,0.0
MEASURE_ET_DC_SEC_S_Vp_1_mA_mm_first_FPSD3p2,0.0
MEASURE_ET_DC_SEC_S_Vp_0p7_mA_mm,0.0
MEASURE_ET_DC_RD_Vg_Vbon_max,0.0
MEASURE_ET_RF_Modeling_Id_gm_max_W,0.0
MEASURE_ET_RF_Modeling_Gm_max_W,0.0
MEASURE_ET_RF_Modeling_Gm_m0p2_W,0.0
Customer_Internal,0.0
Customer_Customer_B,0.0
MEASURE_ET_DC_RD_Vboff,0.0
STAGE_DELTA_ABVIETCH_BRGM_minus_TOPSIN,0.0
MEASURE_ET_LT_SEC_Ileak_m16p5V_mA_mm,0.0
MEASURE_ET_LT_SEC_Ileak_m10V_mA_mm,0.0
STAGE_STD_Ran_con_2_OW_CR,0.0
TOPSIN_ET_DC_SMALL_Vp_01,0.0
TOPSIN_ET_DC_SMALL_Vg_gm_max,0.0
TOPSIN_ET_DC_SMALL_Vbgs_0p01,0.0
MEASURE_ET_DC_RD_S11dB_18GHz,0.0
MEASURE_ET_DC_SEC_S_Vg_at_I3_neg_SD3p5,0.0
MEASURE_ET_C300M1B_0,0.0
STAGE_STD_DC_RF_Vbgd1,0.0
MEASURE_ET_DC_Stress_Idss_before,0.0
MEASURE_ET_DC_Stress_Gm_max_after,0.0
STAGE_RANGE_lkg_SY8_80,0.0
STAGE_RANGE_lkg_SY07_10,0.0
TOPSIN_ET_Gm_m2,0.0
MEASURE_ET_DC_SEC_Gm_max,0.0
MEASURE_ET_DC_SEC_Gm_m0p2,0.0
STAGE_DELTA_Ran_con_1_OW_CR_ANODE_minus_THIN,0.0
STAGE_DELTA_KLV_F_M1_4u_BRGM_minus_TOPSIN,0.0
MEASURE_ET_DC_PIV_Imax_QP2,0.0
STAGE_DELTA_DC_PIV_Ids0_QP3_FIC_minus_TOPSIN,0.0
STAGE_DELTA_DC_PIV_Ids0_QP2_FIC_minus_TOPSIN,0.0
FIC_ET_Vp_1,0.0
MEASURE_ET_DC_SEC_X_Ron_FPSD3p2,0.0
TOPSIN_ET_CapPARCAP,0.0
TOPSIN_ET_CapM1BRGM_0,0.0
TOPSIN_ET_CapM1BRGM,0.0
STAGE_DELTA_C_AN_2_ANODE_minus_THIN,0.0
STAGE_DELTA_C200_0_BRGM_minus_THIN,0.0
STAGE_DELTA_C100_BRGM_minus_THIN,0.0
MEASURE_ET_Cap2pf_0,0.0
MEASURE_ET_Cap2pf,0.0
MEASURE_ET_DC_SEC_Imax_6V,0.0
MEASURE_ET_DC_SEC_Imax,0.0
VendorName_EPI_C,0.0
MEASURE_ET_DC_SEC_S_Vg_at_I1_pos_FPSD3p2,0.0
MEASURE_ET_DC_PIV_Drain_Lag_0,0.0
MEASURE_ET_DC_Diode_S21_dB_forw,0.0
MEASURE_ET_lkg_C175pf,0.0
MEASURE_ET_lkg_100,0.0
MEASURE_ET_lkg_10,0.0
Lot_type_PROD,0.0
SIN_ET_DC_RF_Imax,0.0
SIN_ET_DC_RF_Idss,0.0
MEASURE_ET_RF_Modeling_Vp_01_W,0.0
MEASURE_ET_RF_Modeling_S21ang_10GHz,0.0
STAGE_DELTA_TF_AB_1_TFRP_minus_THIN,0.0
MEASURE_ET_RF_Modeling_Gm_0_W,0.0
MEASURE_ET_RF_Modeling_Gm,0.0
MEASURE_ET_DC_RF_Vp_1_W,0.0
MEASURE_ET_DC_RF_Vp_01,0.0
TOPSIN_ET_lkg_SY8_80,0.0
MEASURE_ET_DC_RF_Vg_gm_max,0.0
THIN_ET_Rsh_cat_c2_OW_ST,0.0
FIC_ET_DC_RF_Vbgd_0p01,0.0
THIN_ET_lkg_50_at20V,0.0
THIN_ET_lkg_5,0.0
MEASURE_ET_C300FM1_0,0.0
TOPSIN_ET_RGAN3,0.0
STAGE_STD_Rc_F_AB_2,0.0
THIN_ET_DC_RF_Gm_max,0.0
THIN_ET_DC_RF_Gm_m0p2,0.0
Technology_PHEMT_0.15um,0.0
SIN_ET_DC_PIV_Idss_QP3,0.0
MEASURE_ET_RF_Modeling_Gm_err,0.0
MEASURE_ET_DC_PIV_Imax_QP1,0.0
MEASURE_ET_DC_PIV_Idss_QP3,0.0
STAGE_RANGE_C300_0,0.0
STAGE_RANGE_C300,0.0
STAGE_RANGE_C100,0.0
STAGE_RANGE_ABVIETCH,0.0
STAGE_DELTA_Vg_Vds_max_FIC_minus_TOPSIN,0.0
STAGE_DELTA_Vbkd_FMESA_minus_MESA,0.0
MEASURE_ET_Rcat_cn_1_OW_ST,0.0
MEASURE_ET_Rcat_cn_1,0.0
MEASURE_ET_Rc_TF_AB_2,0.0
THIN_ET_Rcat_cn_3,0.0
THIN_ET_Rcat_cn_2_OW_ST,0.0
STAGE_STD_Rcat_cn_3_OW_ST,0.0
SIN_ET_DC_RF_Vp_1,0.0
SIN_ET_DC_RF_Vp_01,0.0
STAGE_STD_Rcat_cn_2,0.0
STAGE_STD_Rc_cat_ct2_OW_ST,0.0
STAGE_STD_Vdg_max,0.0
STAGE_STD_TR_1F,0.0
MEASURE_ET_DC_SEC_S_Vg_at_I1_neg_SD3p5,0.0
STAGE_STD_Ran_con_1_OW_CR,0.0
STAGE_STD_KLV_F_M1_4u,0.0
STAGE_STD_KLV_F_AB_4u,0.0
STAGE_STD_Gate_res,0.0
STAGE_STD_F_AB,0.0
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_pos_FPSD3p2,0.0
STAGE_STD_TF_AB_1,0.0
MEASURE_ET_DC_SEC_X_Vp_0p7_mA_mm,0.0
TFRP_ET_TF_AB_1,0.0
TFRP_ET_Rc_TF_AB_2,0.0
SIN_ET_DC_RF_Vg_max_Vd_0p1mA,0.0
GATE2_Ali_Litho2_Gate_to_ohmic_alignment,0.0
SIN_ET_DC_PIV_Imax_QP3,0.0
SIN_ET_DC_PIV_Imax_QP2,0.0
SIN_ET_DC_PIV_Imax_QP1,0.0
MEASURE_ET_DC_SMALL_Gm_m0p2,0.0
MEASURE_ET_DC_SMALL_Gm_0,0.0
MEASURE_ET_DC_Big_Vp_1,0.0
MEASURE_ET_lkg_CapM1BRGM,0.0
STAGE_STD_lkg_C300,0.0
STAGE_STD_lkg_C200,0.0
STAGE_STD_i5021_3,0.0
STAGE_STD_i5021_2,0.0
STAGE_STD_Rsh_F_AB_2,0.0
FIC_ET_Gate_res,0.0
SIN_ET_DC_PIV_Idss_QP1,0.0
SIN_ET_DC_PIV_Gate_Lag_Idss,0.0
SIN_ET_DC_PIV_Drain_Lag_Imax,0.0
SIN_ET_DC_PIV_Drain_Lag_Idss,0.0
MEASURE_ET_DC_Stress_Vp_delta,0.0
MEASURE_ET_RF_Modeling_Rgd,0.0
THIN_ET_C20,0.0
MEASURE_ET_DC_SEC_S_Vg_at_I1_neg,0.0
MEASURE_ET_DC_SEC_S_Vboff_Id_plus_Ig_FPSD3p2,0.0
Sort_Yield_target[%]_90,0.0
Sort_Yield_target[%]_88,0.0
Version_V1.0,0.0
STAGE_STD_sh_f_hr_23,0.0
STAGE_STD_lkg_SY8_80,0.0
STAGE_STD_lkg_SY07_10,0.0
MEASURE_ET_CapPARCAP,0.0
MEASURE_ET_Cap3pf,0.0
FIC_ET_DC_RF_Ids_m0p2,0.0
FIC_ET_DC_RF_Gm_max,0.0
FIC_ET_DC_RF_Gm_m0p2,0.0
THIN_ET_Rcat_cn_3_OW_ST,0.0
VendorName_EPI_A,0.0
TOPSIN_ET_R_f_tn_3,0.0
THIN_ET_DC_RF_Idss,0.0
TOPSIN_ET_lkg_SY07_10,0.0
Technology_PHEMT_0.25um,0.0
MEASURE_ET_RF_Modeling_Id_search,0.0
MEASURE_ET_CapFICBRGM,0.0
SIN_ET_DC_RF_Gm_0,0.0
MaskSetName_MS_C,0.0
THIN_ET_DC_RF_Gm_0,0.0
TOPSIN_ET_DC_RF_Vbgs_0p1,0.0
MEASURE_ET_DC_Stress_Vp_before,0.0
STAGE_DELTA_Rsh_F_AB_2_BRGM_minus_THIN,0.0
STAGE_DELTA_Rc_cat_ct2_OW_ST_CATHODE_minus_THIN,0.0
TOPSIN_ET_DC_RF_Gm_m0p2,0.0
TOPSIN_ET_DC_RF_Gm_0,0.0
Customer_Customer_A,0.0
STAGE_DELTA_F_AB_BRGM_minus_THIN,0.0
TOPSIN_ET_lkg_CapFICM1,0.0
Technology_PHEMT_0.35um,0.0
SIN_ET_DC_RF_Id_gm_max,0.0
SIN_ET_DC_RF_Gm_max,0.0
THIN_ET_DC_RF_Imax,0.0
MEASURE_ET_DC_Big_S22dB_10GHz,0.0
STAGE_STD_i5021_1,0.0
MaskSetName_MS_B,0.0
TOPSIN_ET_OHMC,-2.2749816544487267e-08
FMESA_ET_Probe_Number,-2.459327958781454e-08
MEASURE_ET_DC_SEC_Imax_7V,-2.8394061671321857e-08
ANODE_CD_Anode_CD_litho,-1.119537610366761e-07
MEASURE_ET_DC_Big_Vdg_max,-1.3456537716893813e-07
FIC_ET_DC_RF_Vdg_max_0p1mA,-1.4646880599489265e-07
FIC_ET_DC_RF_Vp_01,-1.94966470634661e-07
MEASURE_ET_DC_RF_CF_S11_Mag_L1002,-2.7581828962175424e-07
FP2_Height1_FP2_Height1,-2.8382106749824666e-07
STAGE_RANGE_Rsh_an_ct2,-2.9182017992068764e-07
MEASURE_ET_lkg_Cap1,-3.69389994608893e-07
MEASURE_ET_RF_Modeling_Idss_W,-5.04441427492952e-07
STAGE_RANGE_Ran_con_2_OW_CR,-5.129135556225517e-07
MEASURE_ET_TFR_AB,-5.16328408017852e-07
MEASURE_ET_DC_RD_MSG_18GHz,-5.171540671311537e-07
STAGE_STD_C_AN_2_OW_CR,-6.769970405218207e-07
TOPSIN_ET_DC_SMALL_Vbgd1,-7.259445702845202e-07
MEASURE_ET_RF_Modeling_Ft_ext,-7.966997305375311e-07
STAGE_RANGE_R_f_hr_1,-9.975879865675718e-07
ANODE_ET_Ran_con_3,-1.0467943025727067e-06
FIC_ET_C200S1,-1.0687642254036954e-06
FIC_ET_DC_RF_Vds_max_0p1,-1.1472922572114408e-06
FIC_ET_DC_RF_Vboff,-1.2184685224209125e-06
MEASURE_ET_DC_SEC_S_Vboff_Id_plus_Ig,-1.2461629078142077e-06
WIN_WIN_Alignment_WIN_to_FIN_Alignment,-1.2541365263879501e-06
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_pos_SD3p5,-1.2662096025656267e-06
STAGE_RANGE_R_f_hr_2,-1.3134583883078753e-06
MESA_CD_Mesa_CD_Radius,-1.401997623223794e-06
STAGE_STD_Rsh_an_ct2_OW_CR,-1.4194545786466727e-06
MEASURE_ET_C100Cap3pf,-1.4484664454528229e-06
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg_SD3p5,-1.4672754964306645e-06
MEASURE_ET_DC_PIV_Idss_QP2,-1.484605856491572e-06
SIN_ET_DC_RF_Vbgd_0p01,-1.5717724732910997e-06
MEASURE_ET_RF_Modeling_L_Gs,-1.644169207717927e-06
TFRP_ET_Probe_Number,-1.7532886322724207e-06
MEASURE_ET_DC_RD_Vbon_min,-1.8118784686466105e-06
FIC_ET_DC_RF_Id_gm_max,-1.8341725046000512e-06
MEASURE_ET_DC_RF2_S21dB_26GHz,-1.8851933261510024e-06
STAGE_DELTA_DC_PIV_Ids1_QP1_FIC_minus_TOPSIN,-1.937195320630969e-06
MEASURE_ET_DC_RF_CF_S21_Ph_L1002,-2.016052495765197e-06
MEASURE_ET_R514,-2.048877307345154e-06
TOPSIN_ET_R_f_hr_2,-2.0898888537235205e-06
STAGE_DELTA_Rcat_cn_3_CATHODE_minus_THIN,-2.0989057575526716e-06
THIN_ET_DC_RD_Vboff,-2.18890055325438e-06
STAGE_RANGE_Rcat_cn_3_OW_ST,-2.3498433946583797e-06
TOPSIN_ET_DC_SMALL_Vboff,-2.4420552874881984e-06
STAGE_DELTA_Gate_res_FIC_minus_TOPSIN,-2.5061297567491316e-06
TOPSIN_ET_DC_SMALL_Id_gm_max,-2.7572971783573763e-06
STAGE_RANGE_DC_RF_Vg_max_Vd_0p1mA,-2.7848386551204694e-06
MEASURE_ET_RF_Modeling_L_Gg,-2.841492938743251e-06
MEASURE_ET_R114,-2.9006759592470344e-06
THIN_Measure2GN_Thickness_after_grinding,-3.0353608348160364e-06
TFRP_ET_TF_AB_3,-3.1621849377438947e-06
MEASURE_ET_DC_SMALL_Vbgd_0p1,-3.479151912716416e-06
MEASURE_ET_Load_Pull_IG_comp_Last_uA,-3.495147479953831e-06
MEASURE_ET_DC_SMALL_Imax,-3.5912541783533756e-06
MEASURE_ET_lkg_C500pf,-3.778050501435093e-06
STAGE_RANGE_DC_RF_Vg_optt2,-3.894177618701811e-06
STAGE_DELTA_DC_PIV_Ids0_QP1_FIC_minus_TOPSIN,-3.991338708153602e-06
TOPSIN_ET_C500pf_0,-4.07608003045179e-06
MEASURE_ET_C100CapM1BRGM,-4.113920581169661e-06
TOPSIN_ET_Load_Pull_Gain_comp_Last,-4.114230284477105e-06
SIN_CAPACITOR_ThicknessGN1_SiN_Thickness,-4.143230244446627e-06
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd8,-4.2354725475007845e-06
MEASURE_ET_RF_Modeling_Cgd,-4.2725775735413805e-06
TANR_M_Gauge_P_E_TaN,-4.3480134818779655e-06
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_neg_SD3p5,-4.41892203231764e-06
STAGE_STD_Rcat_cn_1_OW_ST,-4.6260358461225335e-06
TOPSIN_ET_DC_RF_Imax,-4.650397560695962e-06
TOPSIN_ET_R_f_tn_2,-4.664286545419394e-06
TOPSIN_ET_C100C300pf,-4.689737223864676e-06
MEASURE_ET_TF_AB_1,-4.713588540694591e-06
STAGE_STD_HIRS,-4.749947930715592e-06
MEASURE_ET_Load_Pull_Freq,-4.970173289245427e-06
STAGE_RANGE_DC_RF_Vdg_max,-4.9967505190373626e-06
STAGE_RANGE_DC_PIV_Ids0_QP1,-5.014814947071345e-06
STAGE_STD_TANR,-5.024233612088702e-06
MEASURE_ET_RF_Modeling_S21_19G_Before,-5.083897429647433e-06
MEASURE_ET_LT_SEC_Ileak_m5V_mA_mm,-5.105393066623387e-06
STAGE_DELTA_DC_PIV_Drain_Lag_1_FIC_minus_TOPSIN,-5.1434492374990984e-06
MEASURE_ET_DC_SEC_S_Vp_1_mA_mm,-5.221295681190341e-06
GATE2_CD_358nm_Gate_Win_Length,-5.337170433494798e-06
GATE2_CD_310nm_Gate_Leg_Length,-5.357667923244769e-06
STAGE_RANGE_DC_RF_Gm_max,-5.4086105395950715e-06
ANODE_ET_C_AN_2_OW_CR,-5.5742162416300145e-06
MEASURE_ET_CapFICM1,-5.576151321989853e-06
FIC_ET_DC_PIV_Ids0_QP3,-5.652007660636449e-06
MEASURE_ET_R_400_HOR,-5.880543938796556e-06
MEASURE_ET_Load_Pull_P.A.E_Last,-5.9342521776889475e-06
MEASURE_ET_DC_SEC_S_Ron_SD3p5,-6.022268515160078e-06
STAGE_STD_sh_f_tn_23,-6.063141343259915e-06
MEASURE_ET_Vbkdn_C300pf,-6.138167651140169e-06
STAGE_DELTA_Rcat_cn_2_OW_ST_CATHODE_minus_THIN,-6.15106530257592e-06
TOPSIN_ET_lkg_CapFICBRGM,-6.164179749262866e-06
OHMIC_ET_Ran_con_1,-6.174715748016868e-06
MEASURE_ET_DC_SEC_X_Id_at_Vboff_mA_mm_FPSD3p2,-6.218685322942341e-06
THIN_ET_R_f_tn_3,-6.401474117276318e-06
THIN_Measure4_Wafer_thickness_final,-6.403197722124055e-06
MEASURE_ET_CapFICBRGM_0,-6.547424034758498e-06
TOPSIN_ET_DC_SMALL_n_gd,-6.602985249601345e-06
MEASURE_ET_Vbkdn_C385pf,-6.713190906856848e-06
MEASURE_ET_R_4000_HOR,-6.818625387383648e-06
TOPSIN_ET_DC_RF_Vt_gd,-6.836608512200693e-06
TOPSIN_ET_DC_PIV_Gate_Lag_1,-6.856885978365202e-06
MEASURE_ET_RF_Modeling_Gds_err,-6.8850085855637346e-06
MEASURE_ET_DC_SMALL_Vt_gs,-6.9014759549734794e-06
STAGE_RANGE_G2_per_6K,-6.9720746851104075e-06
MEASURE_ET_Vbpin,-6.97729108188605e-06
FIC_ET_Id_mAmm_at_Vd_cond,-7.04260277181179e-06
THIN_ET_sh_GA142,-7.099057443962775e-06
STAGE_DELTA_C_AN_2_OW_CR_ANODE_minus_THIN,-7.299043922234794e-06
THIN_ET_i5021_1,-7.432829631795479e-06
MEASURE_ET_DC_SEC_X_Vboff_Id_plus_Ig_FPSD3p2,-7.637161570497875e-06
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_neg_FPSD3p2,-7.684939475330333e-06
STAGE_RANGE_TF_AB_2,-7.6893540994466e-06
STAGE_RANGE_DC_RF_Vboff,-7.790477465344226e-06
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_pos,-7.910078496523032e-06
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg_FPSD3p2,-7.955712950019623e-06
MEASURE_ET_CapM1BRGM,-8.234425926822997e-06
MEASURE_ET_DC_RF_Id_Vbon_max,-8.357238956868684e-06
THIN_ET_Rsh_cat_c2,-8.459025496593275e-06
STAGE_STD_DC_RF_Vbgd_0p1,-8.576681662342267e-06
MEASURE_ET_DC_SEC_S_Vg_at_I2_neg_SD3p5,-8.621049033982753e-06
STAGE_RANGE_DC_RF_Id_gm_max,-8.631627065155967e-06
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_pos,-8.641806517281636e-06
BRGM_ET_i5021_3,-8.790885487927613e-06
BRGM_ET_Rsh_F_AB_2,-8.79213682899449e-06
THIN_ET_R214,-8.970479271988574e-06
STAGE_STD_Rc_an_ct2,-9.120450762559185e-06
SIN_ThicknessGN2_SiN_Thickness,-9.255849808750827e-06
TOPSIN_ET_Load_Pull_ID_comp_Last_mA,-9.29093999458841e-06
MESA_Height_Mesa_Height,-9.436608573867855e-06
THIN_ET_Ran_con_2_OW_CR,-9.603637611185766e-06
STAGE_STD_DC_RF_Ids_m0p2,-9.994322570713865e-06
TOPSIN_ET_Load_Pull_Id_SS,-1.0085650738320128e-05
STAGE_RANGE_lkg_5,-1.0194256886017494e-05
STAGE_DELTA_Gm_m2_FIC_minus_TOPSIN,-1.0237273013816162e-05
MEASURE_ET_Ran_con_2,-1.0582064040809414e-05
STAGE_RANGE_DC_RF_n_gd,-1.0792969751935444e-05
STAGE_STD_DC_PIV_Ids0_QP2,-1.1053545096162409e-05
MEASURE_ET_DC_Big_Ids_m0p2,-1.1081026556258866e-05
FIN_Etch_Hard_Bias,-1.1172279468749103e-05
MEASURE_ET_R314,-1.1580354389997827e-05
SIN_ET_DC_PIV_Gate_Lag_Imax,-1.1626065071065894e-05
SIN_Thickness_SiN_Thickness,-1.178941431520808e-05
SIN_ET_DC_RF_Ids_m0p2,-1.1869917986639945e-05
TOPSIN_ET_R514,-1.2004837409390622e-05
MEASURE_ET_DC_SEC_S_Vg_at_I1_neg_FPSD3p2,-1.2018273852756889e-05
CHRE_CD_2_Channel_recess_CD_Etch,-1.2188453478473305e-05
FIC_ET_G_per_15,-1.2220436044074745e-05
MEASURE_ET_DC_RF_Id_gm_max,-1.2302956683346578e-05
TOPSIN_ET_DC_RF_Vboff,-1.2337649403892925e-05
STAGE_DELTA_Rcat_cn_1_OW_ST_CATHODE_minus_THIN,-1.2534998674076924e-05
STAGE_RANGE_Vdg_max,-1.2555479956574688e-05
MEASURE_ET_DC_Big_K,-1.2629172805075917e-05
TOPSIN_ET_Load_Pull_GL_meas,-1.3437184491182919e-05
THIN_ET_DC_RF_Vg_max_Vd_0p1mA,-1.3498104662140742e-05
TOPSIN_ET_DC_SMALL_Vds_max_0p1,-1.3511616540740069e-05
TOPSIN_ET_DC_SMALL_Ids_m0p2,-1.3778293546873321e-05
STAGE_RANGE_Rc_TF_AB_2,-1.395585169982616e-05
STAGE_RANGE_DC_RF_Vg_optt1,-1.4162174599705036e-05
MEASURE_ET_CapUSV,-1.4206287339402213e-05
MEASURE_ET_DC_Stress_Id_stress_after,-1.4214635432538425e-05
MEASURE_ET_DC_Big_Vdg_max_0p1mA,-1.466423476167711e-05
MEASURE_ET_R214,-1.4709709494303836e-05
MEASURE_ET_DC_SEC_Vt_gs,-1.4880378847489939e-05
STAGE_RANGE_DC_RF_Vds_max_0p1mA,-1.5081588943594016e-05
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg2_FPSD3p2,-1.5137943117946028e-05
STAGE_STD_DC_PIV_Ids1_QP1,-1.523287705910148e-05
MEASURE_ET_R_f_tn_2,-1.536920911550388e-05
MEASURE_ET_DC_RF_Gm_0,-1.5432418487479337e-05
MEASURE_ET_DC_RF_Freq_cut_L2180,-1.550443832918913e-05
FIC_ET_TR_1F,-1.560141219850153e-05
TOPSIN_ThicknessGN_RefractiveIndex,-1.5866708376319205e-05
OHMIC_CD_Ohmic_CD_litho,-1.6300120892853708e-05
FIC_ET_DC_RF_Idss,-1.6326764805399407e-05
MEASURE_ET_RF_Modeling_S21dB_10GHz,-1.667938549070047e-05
MEASURE_ET_VIA_KLV_8p5,-1.6729886967339902e-05
MEASURE_ET_DC_SEC_X_Bin_SD3p5,-1.680649950013824e-05
MEASURE_ET_C_CAT_2_OW_ST,-1.707523872213068e-05
MEASURE_ET_DC_RF_K,-1.775352220941273e-05
MEASURE_ET_DC_Stress_Vg_max_Ig_after,-1.7880245748722046e-05
MEASURE_ET_RF_Modeling_Vd_set,-1.798231215898727e-05
MEASURE_ET_Vk,-1.8002770771299858e-05
MEASURE_ET_DC_RF_Min_S21_Mag_L1002,-1.8501231332460066e-05
TOPSIN_ET_C175pf_0,-1.8829918503840415e-05
MEASURE_ET_DC_SEC_S_Vg_at_I1_pos,-1.9054933692072562e-05
STAGE_STD_Rsh_an_ct2,-1.9495422340176648e-05
SIN_Thickness2_RefractiveIndex,-2.180287160393479e-05
MEASURE_ET_DC_SEC_X_Ids_max_norm,-2.204948939059925e-05
STAGE_STD_DC_RF_Vg_max_Vd,-2.259384126984676e-05
SIN_Thickness1_RefractiveIndex,-2.3413977302844115e-05
STAGE_RANGE_DC_RF_Vbin_gs,-2.3592970529134893e-05
MEASURE_ET_DC_SEC_S_Vg_at_I2_pos,-2.3886331998693167e-05
STAGE_STD_DC_RF_Imax,-2.4137737975615803e-05
VIA_GaN_Measure4GN_Final_GaN_thickness,-2.5358934441804815e-05
MEASURE_ET_DC_Big_Vds_max_0p1mA,-2.7039672499556967e-05
SIN_GATE_ET_R414,-2.761352070148604e-05
STAGE_STD_DC_RF_Vdg_max_0p1mA,-2.773369110783408e-05
CATHODE_ET_Rsh_cat_c2_OW_ST,-2.773805895068815e-05
MEASURE_ET_Load_Pull_GL_meas,-2.809778259382778e-05
THIN_ET_Rsh_TF_AB2,-2.8289329175781864e-05
STAGE_RANGE_TF_AB_3,-2.8380341399003583e-05
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_pos_FPSD3p2,-2.868172996560725e-05
SIN_Thickness1_SiN_Thickness_1st,-2.8718099208621673e-05
STAGE_STD_Rsh_cat_c2_OW_ST,-2.9345559327151328e-05
MEASURE_ET_DC_SEC_S_Vg_at_I2_neg_FPSD3p2,-2.9481416750984367e-05
SIN_ET_DC_RF_Vdg_max,-2.963657562102262e-05
BRGM_Cd_Metal_BRGM_Final_metal_CD,-2.9748172926422067e-05
STAGE_RANGE_Rcat_cn_1_OW_ST,-3.004353481464994e-05
STAGE_STD_C200,-3.0566895933989424e-05
MEASURE_ET_Rsh_an_ct2,-3.113866016392075e-05
SIN_ET_DC_RF_Vg_optt3,-3.162115220300687e-05
SIN_GATE_ET_RGAN3,-3.168967374493625e-05
TOPSIN_ET_C385pf_0,-3.328614907517346e-05
SIN_ET_DC_RF_Vds_max_0p1mA,-3.343491342165661e-05
TOPSIN_ET_sh_GA142_GN,-3.391832406760831e-05
TOPSIN_ET_DC_RF_Vt_gs,-3.406602608023168e-05
SIN_GATE_ET_R214,-3.4651643075656044e-05
MEASURE_ET_DC_SEC_Vgs_back_1V,-3.6125952310619994e-05
MEASURE_ET_DC_SEC_Vboff_Vds_min_ON,-3.74215197743305e-05
STAGE_STD_DC_RF_Vds_max,-3.835355605350532e-05
STAGE_RANGE_DC_RF_Vdg_max_0p1mA,-3.983574777265686e-05
TOPSIN_ET_C100C385pf,-4.0943836383414144e-05
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg2_SD3p5,-4.1544295544557185e-05
GATE2_CD_358nm_Gate_Leg_Length,-4.2302137659719353e-05
MEASURE_ET_I_5,-4.262626671462377e-05
METAL1_Height_Metal1_metal_thickness,-4.420758222345722e-05
FIC_ET_DC_RF_Vdg_max_0p1,-4.512700228486155e-05
MEASURE_ET_DC_Stress_Id_max_Ig_before,-4.619242229479959e-05
SIN_ET_DC_RF_Vbgs_0p1,-4.82701977316452e-05
SIN_GATE_ET_Ran_con_3,-4.866088888620668e-05
MEASURE_ET_DC_SEC_Ids_m0p2,-4.934038148157183e-05
STAGE_DELTA_TF_AB_3_TFRP_minus_THIN,-4.934091233310956e-05
MEASURE_ET_Ran_con_2_OW_CR,-5.197745225268835e-05
MEASURE_ET_DC_RD_S21ang_18GHz,-5.21728753522771e-05
SIN_GATE_ET_R114,-5.259474301601286e-05
FIC_ET_sh_GA142,-5.78025428252138e-05
STAGE_RANGE_DC_RF_Imax,-6.236537857778058e-05
STAGE_STD_G_per_6K,-6.627397502127485e-05
STAGE_STD_DC_PIV_Ids0_QP1,-7.258293930193505e-05
GATE2_CD_HPA_CB_Gate_Win_Length,-7.709963834096612e-05
SIN_ET_DC_PIV_Idss_QP2,-7.888271508562362e-05
STAGE_DELTA_G_per_6K_FIC_minus_TOPSIN,-8.214968407120049e-05
FIC_ET_DC_PIV_Ids0_QP1,-8.298035108903201e-05
ABVIA_CD_AB_VIA_litho,-8.315203277745598e-05
